TF,target,weight,state
LTF,RPS27,0.022488615,CD4_act
LTF,RPL14,0.0117998095,CD4_act
LTF,RPL39,0.031294357,CD4_act
LTF,ZNF8,0.019927308,CD4_act
ZNF582,ASH1L,0.027831053,CD4_act
ZNF582,ZSCAN29,0.027680246,CD4_act
ZNF582,B2M,0.024582477,CD4_act
ZNF582,ZNF232,0.047649864,CD4_act
ZNF582,ZNF2,0.027854718,CD4_act
ZNF582,ZNF8,0.01774727,CD4_act
ZFP64,ASH1L,0.026361817,CD4_act
ZFP64,RPL10,0.016108258,CD4_act
ZFP64,B2M,0.02540986,CD4_act
ZFP64,ZNF232,0.030176112,CD4_act
ZFP64,RPS27,0.012977741,CD4_act
ZFP64,RPL41,0.01943824,CD4_act
ZFP64,ZNF2,0.028677499,CD4_act
RUNX3,ASH1L,0.027359163,CD4_act
RUNX3,ZSCAN29,0.010334918,CD4_act
RUNX3,B2M,0.0191214,CD4_act
RUNX3,ZNF232,0.033757057,CD4_act
RUNX3,RPL39,0.012940195,CD4_act
RUNX3,ZNF2,0.023067975,CD4_act
HSF2,ASH1L,0.02881392,CD4_act
HSF2,ZSCAN29,0.019874606,CD4_act
HSF2,B2M,0.02722294,CD4_act
HSF2,ZNF232,0.040277798,CD4_act
HSF2,ZNF2,0.029050326,CD4_act
PHF20,ASH1L,0.028785378,CD4_act
PHF20,B2M,0.012304277,CD4_act
PHF20,ZNF232,0.04331821,CD4_act
PHF20,RPL39,0.019110616,CD4_act
PHF20,JRK,0.012495804,CD4_act
PHF20,ZNF2,0.014570077,CD4_act
PHF20,ZNF8,0.013167229,CD4_act
POU2F2,ASH1L,0.028195139,CD4_act
POU2F2,B2M,0.019487971,CD4_act
POU2F2,ZNF232,0.048315436,CD4_act
POU2F2,RPL39,0.0120891025,CD4_act
POU2F2,ZNF2,0.023115769,CD4_act
POU2F2,ZNF8,0.01355858,CD4_act
TBPL1,ASH1L,0.027298357,CD4_act
TBPL1,ZSCAN29,0.029740192,CD4_act
TBPL1,RPL10,0.010698632,CD4_act
TBPL1,ZNF232,0.045034003,CD4_act
TBPL1,RPL39,0.02252071,CD4_act
TBPL1,ZNF2,0.023442088,CD4_act
TBPL1,ZNF8,0.034231663,CD4_act
ARNTL2,ASH1L,0.02757156,CD4_act
ARNTL2,B2M,0.024600916,CD4_act
ARNTL2,ZNF232,0.054850973,CD4_act
ARNTL2,RPL41,0.010807256,CD4_act
ARNTL2,ZNF2,0.028059568,CD4_act
ARNTL2,ZNF8,0.030234095,CD4_act
IKZF2,ASH1L,0.027941652,CD4_act
IKZF2,RPL10,0.011294295,CD4_act
IKZF2,B2M,0.025807077,CD4_act
IKZF2,ZNF232,0.032529127,CD4_act
IKZF2,RPS27,0.0111697195,CD4_act
IKZF2,ZNF2,0.02718936,CD4_act
THAP3,ASH1L,0.02648444,CD4_act
THAP3,ZSCAN29,0.024831463,CD4_act
THAP3,RPL10,0.011801584,CD4_act
THAP3,B2M,0.013692486,CD4_act
THAP3,ZNF232,0.025522899,CD4_act
THAP3,RPL39,0.017566482,CD4_act
THAP3,RPL41,0.012761685,CD4_act
THAP3,ZNF2,0.029060777,CD4_act
THAP3,ZNF8,0.02439161,CD4_act
ZNF800,ASH1L,0.026683573,CD4_act
ZNF800,ZSCAN29,0.02911502,CD4_act
ZNF800,RPL10,0.014038498,CD4_act
ZNF800,B2M,0.0102393525,CD4_act
ZNF800,ZNF232,0.033646345,CD4_act
ZNF800,RPL39,0.021396607,CD4_act
ZNF800,ZNF879,0.014697835,CD4_act
ZNF800,ZNF8,0.02485383,CD4_act
FOXP3,ASH1L,0.027345024,CD4_act
FOXP3,ZSCAN29,0.011322174,CD4_act
FOXP3,RPL10,0.012486946,CD4_act
FOXP3,B2M,0.015424989,CD4_act
FOXP3,ZNF232,0.048325952,CD4_act
FOXP3,RPS27,0.010131608,CD4_act
FOXP3,RPL39,0.01614692,CD4_act
FOXP3,RPL41,0.011159173,CD4_act
FOXP3,ZNF2,0.026463408,CD4_act
FOXP3,ZNF8,0.01950875,CD4_act
NFE2L3,ASH1L,0.027529174,CD4_act
NFE2L3,RPL10,0.013640031,CD4_act
NFE2L3,B2M,0.021781905,CD4_act
NFE2L3,ZNF232,0.051451277,CD4_act
NFE2L3,RPL41,0.013046537,CD4_act
NFE2L3,ZNF2,0.026606923,CD4_act
NFE2L3,ZNF8,0.019147648,CD4_act
FOXN3,ASH1L,0.033808287,CD4_act
FOXN3,ZNF232,0.03318709,CD4_act
FOXN3,RPL39,0.024945382,CD4_act
FOXN3,ZNF2,0.030290766,CD4_act
ZNF280C,ASH1L,0.028238274,CD4_act
ZNF280C,ZSCAN29,0.024580069,CD4_act
ZNF280C,B2M,0.0295629,CD4_act
ZNF280C,ZNF232,0.035395373,CD4_act
ZNF280C,RPL35A,0.010522825,CD4_act
ZNF280C,RPL41,0.015677638,CD4_act
ZNF280C,ZNF2,0.028237792,CD4_act
PRDM1,ASH1L,0.028129011,CD4_act
PRDM1,ZSCAN29,0.010267276,CD4_act
PRDM1,RPL10,0.013286778,CD4_act
PRDM1,ZNF232,0.0387148,CD4_act
PRDM1,RPLP2,0.014471135,CD4_act
PRDM1,RPL39,0.026182719,CD4_act
PRDM1,JRK,0.015547126,CD4_act
PRDM1,ZNF8,0.024002887,CD4_act
FLYWCH1,ASH1L,0.029879529,CD4_act
FLYWCH1,ZNF549,0.011189511,CD4_act
FLYWCH1,RPL10,0.010727643,CD4_act
FLYWCH1,B2M,0.02475938,CD4_act
FLYWCH1,ZNF232,0.037733153,CD4_act
FLYWCH1,ZNF2,0.028378591,CD4_act
MXD1,ASH1L,0.027030483,CD4_act
MXD1,RPL10,0.010053024,CD4_act
MXD1,B2M,0.023555906,CD4_act
MXD1,ZNF232,0.040187918,CD4_act
MXD1,RPS27,0.011538259,CD4_act
MXD1,RPL41,0.010652037,CD4_act
MXD1,ZNF879,0.013526509,CD4_act
MXD1,JRK,0.018775694,CD4_act
MXD1,ZNF2,0.010702121,CD4_act
MXD1,ZNF8,0.04641044,CD4_act
YBX3,ASH1L,0.026209842,CD4_act
YBX3,ZNF232,0.026995981,CD4_act
YBX3,RPL39,0.02897556,CD4_act
YBX3,ZNF2,0.029899877,CD4_act
YBX3,ZNF8,0.02634722,CD4_act
GPBP1,ASH1L,0.028980643,CD4_act
GPBP1,ZNF232,0.03291003,CD4_act
GPBP1,RPL39,0.025523208,CD4_act
GPBP1,ZNF2,0.02894356,CD4_act
GPBP1,ZNF8,0.013160014,CD4_act
AHRR,ASH1L,0.027228447,CD4_act
AHRR,B2M,0.024703434,CD4_act
AHRR,ZNF232,0.049763445,CD4_act
AHRR,RPS27,0.0117245335,CD4_act
AHRR,RPL41,0.010187162,CD4_act
AHRR,ZNF2,0.026874056,CD4_act
AHRR,ZNF8,0.019264527,CD4_act
ZNF275,ASH1L,0.028395543,CD4_act
ZNF275,RPL10,0.012600682,CD4_act
ZNF275,B2M,0.02270086,CD4_act
ZNF275,ZNF232,0.04580003,CD4_act
ZNF275,RPL41,0.01374703,CD4_act
ZNF275,ZNF2,0.029692827,CD4_act
ZNF275,ZNF8,0.012347855,CD4_act
HMG20B,ASH1L,0.028359357,CD4_act
HMG20B,RPL10,0.012765117,CD4_act
HMG20B,B2M,0.0126167005,CD4_act
HMG20B,ZNF232,0.03861781,CD4_act
HMG20B,RPL39,0.019774029,CD4_act
HMG20B,JRK,0.014591176,CD4_act
HMG20B,ZNF2,0.029785013,CD4_act
HMG20B,ZNF8,0.020719826,CD4_act
ZNF76,ASH1L,0.024905039,CD4_act
ZNF76,ZSCAN29,0.022673871,CD4_act
ZNF76,B2M,0.013613396,CD4_act
ZNF76,ZNF232,0.035632387,CD4_act
ZNF76,RPL39,0.018603574,CD4_act
ZNF76,RPL41,0.01004847,CD4_act
ZNF76,ZNF2,0.028708648,CD4_act
ZNF76,ZNF8,0.014897919,CD4_act
SPEN,ASH1L,0.027341383,CD4_act
SPEN,ZSCAN29,0.010052739,CD4_act
SPEN,RPL10,0.013180482,CD4_act
SPEN,B2M,0.018638479,CD4_act
SPEN,ZNF232,0.030173605,CD4_act
SPEN,RPS27,0.010685028,CD4_act
SPEN,RPL39,0.013624571,CD4_act
SPEN,ZNF2,0.019110449,CD4_act
FOXJ2,ASH1L,0.02813687,CD4_act
FOXJ2,ZSCAN29,0.026460353,CD4_act
FOXJ2,B2M,0.021403551,CD4_act
FOXJ2,ZNF232,0.042516604,CD4_act
FOXJ2,ZNF2,0.02997288,CD4_act
FOXJ2,ZNF8,0.015046011,CD4_act
YBX1,ASH1L,0.03921711,CD4_act
YBX1,ZSCAN29,0.017139634,CD4_act
YBX1,ARF6,0.031615768,CD4_act
YBX1,RPL39,0.03135972,CD4_act
YBX1,ZNF2,0.02305784,CD4_act
NFYC,ASH1L,0.028522728,CD4_act
NFYC,ZSCAN29,0.01732566,CD4_act
NFYC,B2M,0.011450095,CD4_act
NFYC,ZNF232,0.04618517,CD4_act
NFYC,RPL39,0.0198366,CD4_act
NFYC,RPL41,0.01103164,CD4_act
NFYC,ZNF2,0.029578894,CD4_act
NFYC,ZNF8,0.01914589,CD4_act
SPI1,ASH1L,0.026927184,CD4_act
SPI1,ZSCAN29,0.011215961,CD4_act
SPI1,ZNF232,0.031836964,CD4_act
SPI1,RPL39,0.022996109,CD4_act
SPI1,ZNF2,0.025022866,CD4_act
ZBTB11,ASH1L,0.027346134,CD4_act
ZBTB11,ZSCAN29,0.011366717,CD4_act
ZBTB11,RPL10,0.01213548,CD4_act
ZBTB11,B2M,0.021745,CD4_act
ZBTB11,ZNF232,0.043012172,CD4_act
ZBTB11,RPS27,0.0107741,CD4_act
ZBTB11,RPL39,0.010722065,CD4_act
ZBTB11,ZNF879,0.010643658,CD4_act
ZBTB11,ZNF2,0.013352108,CD4_act
ZBTB11,ZNF8,0.023123786,CD4_act
MSANTD3,ASH1L,0.026166527,CD4_act
MSANTD3,ZSCAN29,0.013399443,CD4_act
MSANTD3,RPL10,0.011826205,CD4_act
MSANTD3,B2M,0.013961289,CD4_act
MSANTD3,ZNF232,0.04343749,CD4_act
MSANTD3,RPL39,0.017519696,CD4_act
MSANTD3,RPL41,0.013291676,CD4_act
MSANTD3,ZNF2,0.027847132,CD4_act
MSANTD3,ZNF8,0.024842171,CD4_act
ZFAT,NCOA1,0.013799078,CD4_act
ZFAT,ASH1L,0.027863648,CD4_act
ZFAT,RPL10,0.0100460565,CD4_act
ZFAT,B2M,0.028209163,CD4_act
ZFAT,ZNF232,0.035617728,CD4_act
ZFAT,RPS27,0.010745163,CD4_act
ZFAT,RPL41,0.010224762,CD4_act
ZFAT,ZNF2,0.02776948,CD4_act
SP100,ASH1L,0.028028732,CD4_act
SP100,ZSCAN29,0.022550648,CD4_act
SP100,ZNF232,0.025709078,CD4_act
SP100,RPL39,0.028848022,CD4_act
SP100,ZNF2,0.029527118,CD4_act
KLF6,ASH1L,0.028544787,CD4_act
KLF6,ZNF232,0.018822664,CD4_act
KLF6,RPL39,0.032065213,CD4_act
KLF6,ZNF2,0.032585166,CD4_act
ZFY,ASH1L,0.025615145,CD4_act
ZFY,RPL10,0.012141736,CD4_act
ZFY,B2M,0.01986529,CD4_act
ZFY,ZNF232,0.02292885,CD4_act
ZFY,RPS27,0.012912189,CD4_act
ZFY,RPL39,0.013918502,CD4_act
ZFY,RPL41,0.011981741,CD4_act
ZFY,ZNF2,0.031670537,CD4_act
MEF2A,ASH1L,0.028419243,CD4_act
MEF2A,ZSCAN29,0.020620365,CD4_act
MEF2A,RPL10,0.011907709,CD4_act
MEF2A,B2M,0.013322539,CD4_act
MEF2A,ZNF232,0.03497774,CD4_act
MEF2A,RPL39,0.017964697,CD4_act
MEF2A,ZNF2,0.02908152,CD4_act
TFE3,ASH1L,0.025055977,CD4_act
TFE3,ZSCAN29,0.026486663,CD4_act
TFE3,RPL10,0.014043797,CD4_act
TFE3,B2M,0.012425065,CD4_act
TFE3,ZNF232,0.034547873,CD4_act
TFE3,RPL39,0.01885163,CD4_act
TFE3,RPL41,0.013713734,CD4_act
TFE3,ZNF2,0.029705321,CD4_act
TFE3,ZNF8,0.027533688,CD4_act
PITX1,ASH1L,0.01887674,CD4_act
PITX1,RPL10,0.013232251,CD4_act
PITX1,B2M,0.016617617,CD4_act
PITX1,ZNF232,0.047720738,CD4_act
PITX1,RPS27,0.0148269795,CD4_act
PITX1,RPL39,0.014773949,CD4_act
PITX1,RPL41,0.013679956,CD4_act
PITX1,ZNF2,0.026572527,CD4_act
PITX1,ZNF8,0.017544439,CD4_act
RORA,ASH1L,0.031462114,CD4_act
RORA,ZNF232,0.030410144,CD4_act
RORA,RPL39,0.027567307,CD4_act
RORA,ZNF2,0.030749919,CD4_act
MNT,ASH1L,0.02648405,CD4_act
MNT,ZSCAN29,0.024636801,CD4_act
MNT,B2M,0.021278864,CD4_act
MNT,ZNF232,0.053089295,CD4_act
MNT,ZNF2,0.029706536,CD4_act
MNT,ZNF8,0.026536394,CD4_act
ZXDC,ASH1L,0.028678454,CD4_act
ZXDC,RPL10,0.011970469,CD4_act
ZXDC,B2M,0.017717889,CD4_act
ZXDC,ZNF232,0.032551102,CD4_act
ZXDC,RPL39,0.014161466,CD4_act
ZXDC,RPL41,0.01126176,CD4_act
ZXDC,ZNF2,0.03045018,CD4_act
TCF3,ASH1L,0.027354173,CD4_act
TCF3,RPL10,0.01287649,CD4_act
TCF3,B2M,0.026526812,CD4_act
TCF3,ZNF232,0.041640125,CD4_act
TCF3,RPS27,0.01387948,CD4_act
TCF3,RPL41,0.014730096,CD4_act
TCF3,ZNF2,0.029122114,CD4_act
MBD3,ASH1L,0.026871677,CD4_act
MBD3,ZSCAN29,0.014735816,CD4_act
MBD3,B2M,0.016045831,CD4_act
MBD3,ZNF232,0.03632346,CD4_act
MBD3,PRDM10,0.010770032,CD4_act
MBD3,RPS27,0.012156014,CD4_act
MBD3,RPL39,0.016069917,CD4_act
MBD3,ZNF2,0.027584488,CD4_act
SREBF1,ASH1L,0.02809924,CD4_act
SREBF1,RPL10,0.011728218,CD4_act
SREBF1,B2M,0.014133214,CD4_act
SREBF1,ZNF232,0.041384272,CD4_act
SREBF1,RPL39,0.01736624,CD4_act
SREBF1,RPL41,0.011974677,CD4_act
SREBF1,ZNF879,0.017289968,CD4_act
SREBF1,ZNF8,0.023615139,CD4_act
NFATC3,NCOA1,0.019748824,CD4_act
NFATC3,ASH1L,0.029475661,CD4_act
NFATC3,B2M,0.020915853,CD4_act
NFATC3,ZNF232,0.035274703,CD4_act
NFATC3,RPL39,0.011935361,CD4_act
NFATC3,RPL41,0.012213597,CD4_act
NFATC3,ZNF2,0.030901786,CD4_act
TBX21,ASH1L,0.027425133,CD4_act
TBX21,RPL27A,0.011435097,CD4_act
TBX21,B2M,0.01880978,CD4_act
TBX21,ZNF232,0.043957,CD4_act
TBX21,RPL39,0.014015912,CD4_act
TBX21,ZNF8,0.011202507,CD4_act
ZNF37A,ASH1L,0.027404621,CD4_act
ZNF37A,ZSCAN29,0.015563628,CD4_act
ZNF37A,RPL10,0.012322465,CD4_act
ZNF37A,B2M,0.021772487,CD4_act
ZNF37A,ZNF232,0.03806345,CD4_act
ZNF37A,RPL39,0.010004679,CD4_act
ZNF37A,RPL41,0.010450377,CD4_act
ZNF37A,ZNF8,0.01233463,CD4_act
FOSL2,ASH1L,0.027948508,CD4_act
FOSL2,ZNF232,0.022638604,CD4_act
FOSL2,PRDM10,0.014930796,CD4_act
FOSL2,RPL39,0.029305024,CD4_act
FOSL2,JRK,0.010765008,CD4_act
FOSL2,ZNF2,0.030893229,CD4_act
FOSL2,ZNF8,0.02389436,CD4_act
BAZ2A,ASH1L,0.028413992,CD4_act
BAZ2A,ZSCAN29,0.029643187,CD4_act
BAZ2A,RPL10,0.013296876,CD4_act
BAZ2A,B2M,0.010233211,CD4_act
BAZ2A,ZNF232,0.036524687,CD4_act
BAZ2A,RPL39,0.021231184,CD4_act
BAZ2A,RPL41,0.012381329,CD4_act
BAZ2A,ZNF8,0.012089681,CD4_act
NFKB2,ASH1L,0.028939899,CD4_act
NFKB2,B2M,0.011717237,CD4_act
NFKB2,ZNF232,0.02899948,CD4_act
NFKB2,RPL39,0.020708079,CD4_act
NFKB2,JRK,0.014637958,CD4_act
NFKB2,ZNF2,0.030066915,CD4_act
NFKB2,ZNF8,0.028337635,CD4_act
SP140,ASH1L,0.026408164,CD4_act
SP140,ZSCAN29,0.016076894,CD4_act
SP140,B2M,0.017510435,CD4_act
SP140,ZNF232,0.03388012,CD4_act
SP140,RPL39,0.014124115,CD4_act
SP140,ZNF2,0.022084719,CD4_act
CIC,ASH1L,0.026775202,CD4_act
CIC,ZSCAN29,0.025378799,CD4_act
CIC,RPL10,0.010782891,CD4_act
CIC,B2M,0.02131319,CD4_act
CIC,ZNF232,0.03956983,CD4_act
CIC,RPL39,0.010018737,CD4_act
CIC,RPL41,0.010870988,CD4_act
CIC,ZNF2,0.031345095,CD4_act
CIC,ZNF8,0.011664569,CD4_act
RFX3,NCOA1,0.0129388925,CD4_act
RFX3,ASH1L,0.029099349,CD4_act
RFX3,B2M,0.024369627,CD4_act
RFX3,ZNF232,0.03175392,CD4_act
RFX3,RPS27,0.012438208,CD4_act
RFX3,RPL41,0.015214377,CD4_act
RFX3,ZNF2,0.029993271,CD4_act
SRCAP,ASH1L,0.016634794,CD4_act
SRCAP,RPL10,0.012530962,CD4_act
SRCAP,B2M,0.018087512,CD4_act
SRCAP,ZNF232,0.039409734,CD4_act
SRCAP,RPS27,0.010694692,CD4_act
SRCAP,RPL39,0.013774949,CD4_act
SRCAP,RPL41,0.01199737,CD4_act
SRCAP,ZNF2,0.03011995,CD4_act
TCF7,ASH1L,0.027925948,CD4_act
TCF7,ZSCAN29,0.012856347,CD4_act
TCF7,B2M,0.011461846,CD4_act
TCF7,ZNF232,0.033248402,CD4_act
TCF7,RPL39,0.020002741,CD4_act
TCF7,ZNF2,0.029424004,CD4_act
ZNF510,ASH1L,0.02797288,CD4_act
ZNF510,ZSCAN29,0.025979932,CD4_act
ZNF510,B2M,0.029252995,CD4_act
ZNF510,ZNF232,0.020947458,CD4_act
ZNF510,ZNF2,0.02777773,CD4_act
ZNF506,ASH1L,0.02776229,CD4_act
ZNF506,B2M,0.01037155,CD4_act
ZNF506,ZNF232,0.038227953,CD4_act
ZNF506,RPL39,0.021428186,CD4_act
ZNF506,ZNF879,0.015232492,CD4_act
ZNF506,ZNF2,0.01334679,CD4_act
ZNF506,ZNF8,0.026772588,CD4_act
NFE2L1,ASH1L,0.027728394,CD4_act
NFE2L1,B2M,0.011432048,CD4_act
NFE2L1,ZNF232,0.05064153,CD4_act
NFE2L1,RPS27,0.012751746,CD4_act
NFE2L1,RPL39,0.021774618,CD4_act
NFE2L1,RPL41,0.013861239,CD4_act
NFE2L1,ZNF8,0.021304063,CD4_act
ZNF324,ASH1L,0.028356599,CD4_act
ZNF324,ZSCAN29,0.026762765,CD4_act
ZNF324,B2M,0.021613367,CD4_act
ZNF324,ZNF232,0.04341875,CD4_act
ZNF324,ZNF2,0.029704278,CD4_act
ZNF324,ZNF8,0.011786386,CD4_act
ZNF671,ASH1L,0.027516415,CD4_act
ZNF671,ZSCAN29,0.014550981,CD4_act
ZNF671,B2M,0.025276057,CD4_act
ZNF671,ZNF232,0.050513007,CD4_act
ZNF671,RPS27,0.010302068,CD4_act
ZNF671,RPL41,0.014492241,CD4_act
ZNF671,ZNF2,0.028419752,CD4_act
ZNF671,ZNF8,0.014923787,CD4_act
ZNF416,ASH1L,0.028287191,CD4_act
ZNF416,B2M,0.026315685,CD4_act
ZNF416,ZNF232,0.04505345,CD4_act
ZNF416,ZNF2,0.027857484,CD4_act
ZNF416,ZNF8,0.021264685,CD4_act
ZNF586,NCOA1,0.027229471,CD4_act
ZNF586,ASH1L,0.027438907,CD4_act
ZNF586,B2M,0.01955164,CD4_act
ZNF586,ZNF232,0.034277238,CD4_act
ZNF586,RPS27,0.01057826,CD4_act
ZNF586,RPL39,0.012539549,CD4_act
ZNF586,RPL41,0.014401292,CD4_act
ZNF586,ZNF2,0.029053023,CD4_act
ZNF446,ASH1L,0.028496917,CD4_act
ZNF446,ZSCAN29,0.027047448,CD4_act
ZNF446,B2M,0.023219727,CD4_act
ZNF446,ZNF232,0.048259456,CD4_act
ZNF446,ZNF2,0.029096317,CD4_act
ZNF446,ZNF8,0.017622095,CD4_act
ZNF264,ASH1L,0.028921995,CD4_act
ZNF264,ZSCAN29,0.023421708,CD4_act
ZNF264,RPL10,0.0121024,CD4_act
ZNF264,B2M,0.020047775,CD4_act
ZNF264,ZNF232,0.04364807,CD4_act
ZNF264,RPL39,0.011221736,CD4_act
ZNF264,RPL41,0.011224298,CD4_act
ZNF264,ZNF2,0.02786459,CD4_act
ZNF264,ZNF8,0.015049375,CD4_act
REST,ASH1L,0.027352806,CD4_act
REST,ZSCAN29,0.024333643,CD4_act
REST,RPL10,0.015174198,CD4_act
REST,ZNF232,0.038958777,CD4_act
REST,RPL39,0.024134172,CD4_act
REST,RPL41,0.011436662,CD4_act
REST,ZNF2,0.025298135,CD4_act
REST,ZNF8,0.023934998,CD4_act
NCOA1,ASH1L,0.029674264,CD4_act
NCOA1,RPL10,0.011141081,CD4_act
NCOA1,B2M,0.020498693,CD4_act
NCOA1,ZNF232,0.03298558,CD4_act
NCOA1,RPL39,0.010874608,CD4_act
NCOA1,ZNF2,0.024390455,CD4_act
MYNN,ASH1L,0.02707739,CD4_act
