TF,target,weight,state
NFYA,ASH1L,0.030388875,CD8_act
NFYA,ZSCAN29,0.021026636,CD8_act
NFYA,B2M,0.031734392,CD8_act
NFYA,ZNF232,0.05202619,CD8_act
NFYA,ZNF732,0.013103159,CD8_act
NFYA,L3MBTL3,0.012724603,CD8_act
NFYA,RPL41,0.012570541,CD8_act
NFYA,ZNF737,0.027659312,CD8_act
NFYA,ZNF2,0.011969768,CD8_act
MEOX1,ASH1L,0.028423222,CD8_act
MEOX1,B2M,0.03161965,CD8_act
MEOX1,ZNF232,0.054644756,CD8_act
MEOX1,ZNF768,0.016302792,CD8_act
MEOX1,ZNF737,0.047471754,CD8_act
SOX8,ASH1L,0.030874236,CD8_act
SOX8,B2M,0.03186663,CD8_act
SOX8,ZNF232,0.05788234,CD8_act
SOX8,ZNF768,0.019501079,CD8_act
SOX8,RPS27,0.013585305,CD8_act
SOX8,ZNF585A,0.014682405,CD8_act
SOX8,RPL41,0.018227395,CD8_act
SOX8,ZNF737,0.035876557,CD8_act
SOX8,ZNF2,0.012214444,CD8_act
ZNF195,ASH1L,0.03003714,CD8_act
ZNF195,ZSCAN29,0.023759516,CD8_act
ZNF195,RPL10,0.014359423,CD8_act
ZNF195,B2M,0.03142319,CD8_act
ZNF195,ZNF232,0.034784146,CD8_act
ZNF195,ZNF732,0.025037952,CD8_act
ZNF195,L3MBTL3,0.01421641,CD8_act
ZNF195,RPL41,0.0119527625,CD8_act
ZNF195,ZNF737,0.032554872,CD8_act
ZNF195,ZNF2,0.011577664,CD8_act
ZFX,ASH1L,0.029315807,CD8_act
ZFX,B2M,0.031559266,CD8_act
ZFX,ZNF232,0.013834175,CD8_act
ZFX,ZNF768,0.012711754,CD8_act
ZFX,ZNF732,0.027356226,CD8_act
ZFX,RPL41,0.010471089,CD8_act
ZFX,ZNF737,0.012477292,CD8_act
ZFX,ZNF2,0.016949672,CD8_act
ZNF263,ASH1L,0.030211609,CD8_act
ZNF263,ZSCAN29,0.02656203,CD8_act
ZNF263,B2M,0.03127538,CD8_act
ZNF263,ZNF232,0.040124957,CD8_act
ZNF263,L3MBTL3,0.015032693,CD8_act
ZNF263,ZNF737,0.02860104,CD8_act
GTF2IRD1,NCOA1,0.014069066,CD8_act
GTF2IRD1,ASH1L,0.030564547,CD8_act
GTF2IRD1,RPL10,0.013982319,CD8_act
GTF2IRD1,B2M,0.03248345,CD8_act
GTF2IRD1,ZNF232,0.0388712,CD8_act
GTF2IRD1,ZNF768,0.016538687,CD8_act
GTF2IRD1,RPS27,0.0103839105,CD8_act
GTF2IRD1,L3MBTL3,0.014863274,CD8_act
GTF2IRD1,RPL41,0.014312134,CD8_act
GTF2IRD1,ZNF737,0.030285444,CD8_act
TEAD3,ASH1L,0.030004576,CD8_act
TEAD3,RPL10,0.014608417,CD8_act
TEAD3,B2M,0.031923898,CD8_act
TEAD3,ZNF232,0.05729993,CD8_act
TEAD3,ZNF768,0.02565266,CD8_act
TEAD3,RPS27,0.013278519,CD8_act
TEAD3,ZNF732,0.0114282835,CD8_act
TEAD3,L3MBTL3,0.01880727,CD8_act
TEAD3,RPL41,0.018610898,CD8_act
TEAD3,ZNF737,0.033507068,CD8_act
ETV7,ASH1L,0.029163431,CD8_act
ETV7,RPL10,0.011888412,CD8_act
ETV7,B2M,0.03246105,CD8_act
ETV7,ZNF232,0.04594464,CD8_act
ETV7,ZNF768,0.019362807,CD8_act
ETV7,ZNF732,0.0193699,CD8_act
ETV7,L3MBTL3,0.017304309,CD8_act
ETV7,RPL41,0.010605572,CD8_act
ETV7,ZNF737,0.034212306,CD8_act
ZNF207,ASH1L,0.031108523,CD8_act
ZNF207,ZSCAN29,0.015367437,CD8_act
ZNF207,RPL10,0.015325384,CD8_act
ZNF207,B2M,0.03307088,CD8_act
ZNF207,ZNF232,0.017891983,CD8_act
ZNF207,ZNF768,0.010720878,CD8_act
ZNF207,ZNF732,0.020733913,CD8_act
ZNF207,ZNF737,0.023041025,CD8_act
ZNF200,ASH1L,0.029255051,CD8_act
ZNF200,ZSCAN29,0.02420941,CD8_act
ZNF200,RPL10,0.013504013,CD8_act
ZNF200,B2M,0.03141319,CD8_act
ZNF200,ZNF232,0.043851476,CD8_act
ZNF200,ZNF732,0.013654259,CD8_act
ZNF200,L3MBTL3,0.0118726045,CD8_act
ZNF200,RPL41,0.011425862,CD8_act
ZNF200,ZNF737,0.0434256,CD8_act
SCMH1,NCOA1,0.010833766,CD8_act
SCMH1,ASH1L,0.031136893,CD8_act
SCMH1,RPL10,0.014506879,CD8_act
SCMH1,B2M,0.034302995,CD8_act
SCMH1,ZNF232,0.027344048,CD8_act
SCMH1,ZNF768,0.017970381,CD8_act
SCMH1,RPS27,0.010496419,CD8_act
SCMH1,L3MBTL3,0.011902481,CD8_act
SCMH1,ZNF737,0.028009947,CD8_act
HIVEP2,ASH1L,0.03184175,CD8_act
HIVEP2,B2M,0.031767074,CD8_act
HIVEP2,ZNF232,0.043021,CD8_act
HIVEP2,ZNF737,0.022838367,CD8_act
HIVEP2,ZNF2,0.012826618,CD8_act
AKAP8L,ASH1L,0.031184588,CD8_act
AKAP8L,ZSCAN29,0.013488821,CD8_act
AKAP8L,B2M,0.034691595,CD8_act
AKAP8L,ZNF232,0.042331014,CD8_act
AKAP8L,RPS27,0.010239796,CD8_act
AKAP8L,ZNF732,0.010040279,CD8_act
AKAP8L,RPL41,0.014926328,CD8_act
AKAP8L,ZNF737,0.018779771,CD8_act
AKAP8L,ZNF2,0.019425215,CD8_act
WIZ,ZNF549,0.011243535,CD8_act
WIZ,ZSCAN29,0.02529337,CD8_act
WIZ,RPL10,0.014316955,CD8_act
WIZ,B2M,0.031303905,CD8_act
WIZ,ZNF232,0.026854953,CD8_act
WIZ,ZNF732,0.012318529,CD8_act
WIZ,ZNF737,0.034157902,CD8_act
ZBTB32,ASH1L,0.029632188,CD8_act
ZBTB32,RPL10,0.01615882,CD8_act
ZBTB32,B2M,0.03224509,CD8_act
ZBTB32,ZNF232,0.059374332,CD8_act
ZBTB32,ZNF768,0.010422971,CD8_act
ZBTB32,ZNF737,0.044037163,CD8_act
ZNF582,ASH1L,0.03006151,CD8_act
ZNF582,ZSCAN29,0.027444001,CD8_act
ZNF582,B2M,0.031940464,CD8_act
ZNF582,ZNF232,0.054013938,CD8_act
ZNF582,L3MBTL3,0.020084929,CD8_act
ZNF582,ZNF737,0.040206574,CD8_act
ZFP64,ASH1L,0.027576417,CD8_act
ZFP64,RPL10,0.02035274,CD8_act
ZFP64,B2M,0.03162175,CD8_act
ZFP64,ZNF232,0.014148688,CD8_act
ZFP64,ZNF768,0.012195049,CD8_act
ZFP64,RPS27,0.010846053,CD8_act
ZFP64,ZNF732,0.019229233,CD8_act
ZFP64,L3MBTL3,0.0140973665,CD8_act
ZFP64,RPL41,0.019011935,CD8_act
ZFP64,ZNF737,0.037921086,CD8_act
RUNX3,ASH1L,0.030372847,CD8_act
RUNX3,ZSCAN29,0.011749595,CD8_act
RUNX3,B2M,0.034436736,CD8_act
RUNX3,ZNF232,0.020853292,CD8_act
RUNX3,ZNF768,0.011132885,CD8_act
RUNX3,ZNF732,0.014906084,CD8_act
RUNX3,ZNF737,0.016695462,CD8_act
RUNX3,ZNF2,0.013497982,CD8_act
HSF2,ASH1L,0.030813284,CD8_act
HSF2,ZSCAN29,0.021013992,CD8_act
HSF2,B2M,0.031522885,CD8_act
HSF2,ZNF232,0.030322587,CD8_act
HSF2,ZNF768,0.018292503,CD8_act
HSF2,ZNF732,0.016687268,CD8_act
HSF2,ZNF737,0.034914847,CD8_act
PHF20,ASH1L,0.030947192,CD8_act
PHF20,RPL10,0.011036509,CD8_act
PHF20,B2M,0.03238653,CD8_act
PHF20,ZNF232,0.031145878,CD8_act
PHF20,ZNF732,0.014661095,CD8_act
PHF20,JRK,0.013612479,CD8_act
PHF20,ZNF737,0.018881287,CD8_act
PHF20,ZNF2,0.017304633,CD8_act
NR1H3,ASH1L,0.029174687,CD8_act
NR1H3,RPL10,0.01531449,CD8_act
NR1H3,RPL27A,0.012598007,CD8_act
NR1H3,B2M,0.032523524,CD8_act
NR1H3,ZNF232,0.052882027,CD8_act
NR1H3,ZNF768,0.023127101,CD8_act
NR1H3,ZNF732,0.016216313,CD8_act
NR1H3,L3MBTL3,0.022490716,CD8_act
NR1H3,RPL41,0.013481089,CD8_act
NR1H3,ZNF737,0.039194673,CD8_act
POU2F2,ASH1L,0.030813389,CD8_act
POU2F2,B2M,0.031755697,CD8_act
POU2F2,ZNF232,0.03968135,CD8_act
POU2F2,ZNF768,0.01781228,CD8_act
POU2F2,RPLP2,0.01003626,CD8_act
POU2F2,ZNF732,0.013861785,CD8_act
POU2F2,ZNF737,0.031947456,CD8_act
TBPL1,ASH1L,0.030574108,CD8_act
TBPL1,ZSCAN29,0.02671088,CD8_act
TBPL1,RPL10,0.014429396,CD8_act
TBPL1,B2M,0.031325534,CD8_act
TBPL1,ZNF232,0.05025352,CD8_act
TBPL1,ZNF732,0.010879482,CD8_act
TBPL1,ZNF737,0.026765201,CD8_act
TBPL1,ZNF2,0.01728417,CD8_act
ARNTL2,ASH1L,0.030527834,CD8_act
ARNTL2,B2M,0.031747323,CD8_act
ARNTL2,ZNF232,0.06309838,CD8_act
ARNTL2,ZNF768,0.013635856,CD8_act
ARNTL2,L3MBTL3,0.010240841,CD8_act
ARNTL2,RPL41,0.012597308,CD8_act
ARNTL2,ZNF737,0.046810996,CD8_act
IKZF2,ASH1L,0.030551586,CD8_act
IKZF2,RPL10,0.015628057,CD8_act
IKZF2,B2M,0.03353908,CD8_act
IKZF2,ZNF232,0.02820777,CD8_act
IKZF2,ZNF768,0.018345525,CD8_act
IKZF2,RPL41,0.010269112,CD8_act
IKZF2,ZNF737,0.031201461,CD8_act
THAP3,ASH1L,0.028838852,CD8_act
THAP3,ZSCAN29,0.024912521,CD8_act
THAP3,RPL10,0.015514245,CD8_act
THAP3,B2M,0.03130478,CD8_act
THAP3,ZNF232,0.039163053,CD8_act
THAP3,ZNF732,0.01465553,CD8_act
THAP3,L3MBTL3,0.014272269,CD8_act
THAP3,RPL41,0.014963573,CD8_act
THAP3,ZNF737,0.03532307,CD8_act
ZIC2,ASH1L,0.030623773,CD8_act
ZIC2,RPL10,0.0149494745,CD8_act
ZIC2,B2M,0.03247218,CD8_act
ZIC2,ZNF232,0.06335029,CD8_act
ZIC2,ZNF768,0.014856584,CD8_act
ZIC2,RPS27,0.01411285,CD8_act
ZIC2,ZNF585A,0.012532732,CD8_act
ZIC2,RPL41,0.013851489,CD8_act
ZIC2,ZNF737,0.040835675,CD8_act
ZNF800,ASH1L,0.029728655,CD8_act
ZNF800,ZSCAN29,0.029173091,CD8_act
ZNF800,RPL10,0.01780292,CD8_act
ZNF800,B2M,0.0321474,CD8_act
ZNF800,ZNF232,0.039150804,CD8_act
ZNF800,ZNF732,0.022824056,CD8_act
ZNF800,RPL41,0.010580779,CD8_act
ZNF800,ZNF879,0.019273974,CD8_act
ZNF800,ZNF737,0.016232938,CD8_act
FOXP3,ASH1L,0.029790567,CD8_act
FOXP3,ZSCAN29,0.0115185855,CD8_act
FOXP3,RPL10,0.015813962,CD8_act
FOXP3,B2M,0.032830555,CD8_act
FOXP3,ZNF232,0.041973338,CD8_act
FOXP3,ZNF768,0.017734375,CD8_act
FOXP3,RPS27,0.010095551,CD8_act
FOXP3,L3MBTL3,0.011412062,CD8_act
FOXP3,RPL41,0.01261599,CD8_act
FOXP3,ZNF737,0.046574675,CD8_act
NFE2L3,ASH1L,0.030552529,CD8_act
NFE2L3,RPL10,0.01712533,CD8_act
NFE2L3,B2M,0.032121923,CD8_act
NFE2L3,ZNF232,0.052323457,CD8_act
NFE2L3,ZNF768,0.019250201,CD8_act
NFE2L3,ZNF732,0.01296103,CD8_act
NFE2L3,L3MBTL3,0.015132562,CD8_act
NFE2L3,RPL41,0.014761324,CD8_act
NFE2L3,ZNF737,0.03617134,CD8_act
FOXN3,ASH1L,0.03431654,CD8_act
FOXN3,B2M,0.031585164,CD8_act
FOXN3,ZNF232,0.023117201,CD8_act
FOXN3,ZNF768,0.011232701,CD8_act
FOXN3,ZNF732,0.011060957,CD8_act
FOXN3,ZNF737,0.015301717,CD8_act
FOXN3,ZNF2,0.018516855,CD8_act
ZNF280C,ASH1L,0.03015993,CD8_act
ZNF280C,ZSCAN29,0.025282068,CD8_act
ZNF280C,RPL10,0.011963848,CD8_act
ZNF280C,B2M,0.031865474,CD8_act
ZNF280C,ZNF232,0.027463373,CD8_act
ZNF280C,ZNF768,0.010269854,CD8_act
ZNF280C,RPL35A,0.011281726,CD8_act
ZNF280C,ZNF732,0.016013231,CD8_act
ZNF280C,L3MBTL3,0.017027758,CD8_act
ZNF280C,RPL41,0.01622188,CD8_act
ZNF280C,ZNF737,0.03920032,CD8_act
PRDM1,ASH1L,0.030723225,CD8_act
PRDM1,ZSCAN29,0.011221502,CD8_act
PRDM1,RPL10,0.011709359,CD8_act
PRDM1,B2M,0.031583585,CD8_act
PRDM1,ZNF232,0.026065284,CD8_act
PRDM1,ZNF768,0.014259134,CD8_act
PRDM1,RPLP2,0.01428357,CD8_act
PRDM1,ZNF732,0.01971365,CD8_act
PRDM1,ZNF879,0.018065488,CD8_act
PRDM1,JRK,0.013864221,CD8_act
PRDM1,ZNF8,0.012202186,CD8_act
FLYWCH1,ASH1L,0.03135437,CD8_act
FLYWCH1,RPL10,0.013625878,CD8_act
FLYWCH1,B2M,0.03125609,CD8_act
FLYWCH1,ZNF232,0.030890204,CD8_act
FLYWCH1,ZNF737,0.012130076,CD8_act
FLYWCH1,ZNF2,0.0220683,CD8_act
MXD1,ASH1L,0.030552933,CD8_act
MXD1,RPL10,0.012828307,CD8_act
MXD1,B2M,0.032535743,CD8_act
MXD1,ZNF232,0.026190458,CD8_act
MXD1,RPS27,0.011043454,CD8_act
MXD1,ZNF732,0.01290457,CD8_act
MXD1,RPL41,0.011803761,CD8_act
MXD1,ZNF879,0.019668072,CD8_act
MXD1,JRK,0.019021196,CD8_act
MXD1,ZNF737,0.02584652,CD8_act
MXD1,ZNF8,0.019575544,CD8_act
YBX3,ASH1L,0.03011539,CD8_act
YBX3,B2M,0.03042839,CD8_act
YBX3,ZNF232,0.016592816,CD8_act
YBX3,KLF17,0.014179627,CD8_act
YBX3,ZNF732,0.014419336,CD8_act
YBX3,ZNF737,0.026301425,CD8_act
YBX3,ZNF2,0.013478996,CD8_act
YBX3,ZNF8,0.015508163,CD8_act
CREB3L3,ZSCAN29,0.011461348,CD8_act
CREB3L3,RPL10,0.017213233,CD8_act
CREB3L3,B2M,0.031694435,CD8_act
CREB3L3,ZNF232,0.053605802,CD8_act
CREB3L3,ZNF768,0.010867768,CD8_act
CREB3L3,RPS27,0.011408062,CD8_act
CREB3L3,ZNF732,0.014002404,CD8_act
CREB3L3,RPL41,0.014258311,CD8_act
CREB3L3,ZNF737,0.053970747,CD8_act
GPBP1,ASH1L,0.031170025,CD8_act
GPBP1,RPL10,0.010412028,CD8_act
GPBP1,B2M,0.040536672,CD8_act
GPBP1,ZNF232,0.022087388,CD8_act
GPBP1,ZNF768,0.012049082,CD8_act
GPBP1,ZNF732,0.019477949,CD8_act
GPBP1,ZNF737,0.01418053,CD8_act
GPBP1,ZNF2,0.018604308,CD8_act
AHRR,ASH1L,0.02985476,CD8_act
AHRR,B2M,0.032597654,CD8_act
AHRR,ZNF232,0.045513682,CD8_act
AHRR,ZNF768,0.016703807,CD8_act
AHRR,RPS27,0.011239124,CD8_act
AHRR,L3MBTL3,0.013457409,CD8_act
AHRR,RPL41,0.011163693,CD8_act
AHRR,ZNF737,0.04919558,CD8_act
ZNF275,ASH1L,0.030379837,CD8_act
ZNF275,RPL10,0.01529225,CD8_act
ZNF275,B2M,0.03159003,CD8_act
ZNF275,ZNF232,0.03709138,CD8_act
ZNF275,ZNF768,0.020837057,CD8_act
ZNF275,ZNF732,0.01817714,CD8_act
ZNF275,L3MBTL3,0.011750027,CD8_act
ZNF275,RPL41,0.0156844,CD8_act
ZNF275,ZNF737,0.032706454,CD8_act
DLX3,B2M,0.032290515,CD8_act
DLX3,ZNF232,0.06462133,CD8_act
DLX3,ZNF768,0.015904479,CD8_act
DLX3,RPS27,0.012470843,CD8_act
DLX3,ZNF585A,0.010740003,CD8_act
DLX3,L3MBTL3,0.014500728,CD8_act
DLX3,RPL41,0.0140721295,CD8_act
DLX3,ZNF737,0.052666552,CD8_act
HMG20B,ASH1L,0.030599073,CD8_act
HMG20B,RPL10,0.016081553,CD8_act
HMG20B,B2M,0.03317065,CD8_act
HMG20B,ZNF232,0.039849978,CD8_act
HMG20B,RPLP2,0.010476562,CD8_act
HMG20B,ZNF732,0.016314605,CD8_act
HMG20B,JRK,0.016168462,CD8_act
HMG20B,ZNF737,0.020386867,CD8_act
HMG20B,ZNF2,0.013907456,CD8_act
ZNF76,ASH1L,0.025071422,CD8_act
ZNF76,ZSCAN29,0.022701813,CD8_act
ZNF76,B2M,0.03197809,CD8_act
ZNF76,ZNF232,0.023797676,CD8_act
ZNF76,ZNF732,0.018449154,CD8_act
ZNF76,L3MBTL3,0.010292668,CD8_act
ZNF76,RPL41,0.011903192,CD8_act
ZNF76,ZNF737,0.025128596,CD8_act
ZNF76,ZNF2,0.017835334,CD8_act
SPEN,ASH1L,0.029318653,CD8_act
SPEN,ZSCAN29,0.011878384,CD8_act
SPEN,RPL10,0.016689405,CD8_act
SPEN,B2M,0.0342718,CD8_act
SPEN,ZNF232,0.01685125,CD8_act
SPEN,ZNF768,0.015542699,CD8_act
SPEN,RPS27,0.010143113,CD8_act
SPEN,ZNF732,0.017372083,CD8_act
SPEN,RPL41,0.010519969,CD8_act
SPEN,ZNF879,0.0120602,CD8_act
SPEN,ZNF2,0.020331964,CD8_act
FOXJ2,ASH1L,0.029598277,CD8_act
FOXJ2,ZSCAN29,0.02635279,CD8_act
FOXJ2,B2M,0.03128308,CD8_act
FOXJ2,ZNF232,0.039123997,CD8_act
FOXJ2,RPL41,0.010918034,CD8_act
FOXJ2,ZNF737,0.029167902,CD8_act
FOXJ2,ZNF2,0.012621257,CD8_act
YBX1,ZFY,0.011444767,CD8_act
YBX1,ASH1L,0.042620316,CD8_act
YBX1,ZSCAN29,0.017871924,CD8_act
YBX1,AHCTF1,0.013095822,CD8_act
YBX1,ARF6,0.020878896,CD8_act
YBX1,B2M,0.032376118,CD8_act
YBX1,PTP4A2,0.016659733,CD8_act
YBX1,ZNF732,0.011355892,CD8_act
YBX1,ZNF2,0.01598972,CD8_act
NFYC,ASH1L,0.030504609,CD8_act
NFYC,ZSCAN29,0.017749269,CD8_act
NFYC,RPL10,0.012162796,CD8_act
NFYC,B2M,0.031293012,CD8_act
NFYC,ZNF232,0.046068396,CD8_act
NFYC,L3MBTL3,0.01128479,CD8_act
NFYC,RPL41,0.01314999,CD8_act
NFYC,ZNF737,0.029797282,CD8_act
NFYC,ZNF2,0.014043729,CD8_act
SPI1,ASH1L,0.029222319,CD8_act
SPI1,ZSCAN29,0.011120006,CD8_act
SPI1,RPL10,0.010798682,CD8_act
SPI1,B2M,0.031427234,CD8_act
SPI1,ZNF232,0.027711045,CD8_act
SPI1,ZNF768,0.015250294,CD8_act
SPI1,ZNF732,0.01715483,CD8_act
SPI1,L3MBTL3,0.010996649,CD8_act
SPI1,ZNF737,0.03618873,CD8_act
ZBTB11,ASH1L,0.029954044,CD8_act
ZBTB11,ZSCAN29,0.013179767,CD8_act
ZBTB11,RPL10,0.015257412,CD8_act
ZBTB11,B2M,0.03595492,CD8_act
ZBTB11,ZNF232,0.037920024,CD8_act
ZBTB11,ZNF732,0.026130471,CD8_act
ZBTB11,ZNF879,0.010029467,CD8_act
ZBTB11,ZNF737,0.01753306,CD8_act
ZBTB11,ZNF2,0.017710451,CD8_act
MSANTD3,ASH1L,0.028032567,CD8_act
MSANTD3,ZSCAN29,0.013672423,CD8_act
MSANTD3,RPL10,0.01512964,CD8_act
MSANTD3,B2M,0.03164703,CD8_act
MSANTD3,ZNF232,0.055820897,CD8_act
MSANTD3,L3MBTL3,0.01019044,CD8_act
MSANTD3,RPL41,0.015053103,CD8_act
MSANTD3,ZNF737,0.019814001,CD8_act
MSANTD3,ZNF2,0.015464387,CD8_act
ZFAT,ASH1L,0.030229568,CD8_act
ZFAT,RPL10,0.015301154,CD8_act
ZFAT,B2M,0.03314933,CD8_act
ZFAT,ZNF232,0.032539118,CD8_act
ZFAT,ZNF768,0.020355482,CD8_act
ZFAT,L3MBTL3,0.013967382,CD8_act
ZFAT,RPL41,0.011597318,CD8_act
ZFAT,ZNF737,0.037311163,CD8_act
SP100,ASH1L,0.030423686,CD8_act
SP100,RPL10,0.011463218,CD8_act
SP100,B2M,0.031782113,CD8_act
SP100,ZNF232,0.014355977,CD8_act
SP100,ZNF768,0.013979813,CD8_act
SP100,KLF17,0.021009682,CD8_act
SP100,ZNF732,0.018943598,CD8_act
SP100,RPL41,0.010436227,CD8_act
SP100,ZNF737,0.021652658,CD8_act
SP100,ZNF2,0.0121880155,CD8_act
KLF6,ASH1L,0.030556338,CD8_act
KLF6,B2M,0.026124556,CD8_act
KLF6,ZNF232,0.010471211,CD8_act
KLF6,KLF17,0.019661406,CD8_act
KLF6,ZNF732,0.012412587,CD8_act
KLF6,ZNF737,0.015291116,CD8_act
KLF6,ZNF2,0.01713197,CD8_act
ZFY,ASH1L,0.028675789,CD8_act
ZFY,RPL10,0.015602471,CD8_act
ZFY,RPL27A,0.010743935,CD8_act
ZFY,B2M,0.036289334,CD8_act
ZFY,ZNF232,0.013542466,CD8_act
ZFY,ZNF768,0.013796795,CD8_act
ZFY,RPS27,0.011996734,CD8_act
ZFY,ZNF732,0.021679966,CD8_act
ZFY,RPL41,0.012654121,CD8_act
ZFY,ZNF737,0.02853011,CD8_act
ZFY,ZNF2,0.016438907,CD8_act
MEF2A,ASH1L,0.030801268,CD8_act
MEF2A,ZSCAN29,0.01947761,CD8_act
MEF2A,RPL10,0.014565595,CD8_act
MEF2A,B2M,0.03144031,CD8_act
MEF2A,ZNF232,0.028057985,CD8_act
MEF2A,ZNF768,0.019501727,CD8_act
MEF2A,ZNF732,0.013345729,CD8_act
MEF2A,RPL41,0.011059156,CD8_act
MEF2A,ZNF737,0.016850755,CD8_act
MEF2A,ZNF2,0.014451424,CD8_act
TFE3,ASH1L,0.02706088,CD8_act
TFE3,ZSCAN29,0.026568672,CD8_act
TFE3,RPL10,0.018198293,CD8_act
TFE3,B2M,0.031329617,CD8_act
TFE3,ZNF232,0.041708667,CD8_act
TFE3,ZNF732,0.014378218,CD8_act
TFE3,L3MBTL3,0.01029784,CD8_act
TFE3,RPL41,0.015178241,CD8_act
TFE3,ZNF737,0.020963673,CD8_act
TFE3,ZNF2,0.019251443,CD8_act
PITX1,ASH1L,0.017412463,CD8_act
PITX1,RPL10,0.016852705,CD8_act
PITX1,B2M,0.031568132,CD8_act
PITX1,ZNF232,0.054774296,CD8_act
PITX1,ZNF768,0.018777587,CD8_act
PITX1,RPS27,0.01313421,CD8_act
PITX1,ZNF585A,0.013607626,CD8_act
PITX1,L3MBTL3,0.01374893,CD8_act
PITX1,RPL41,0.013881494,CD8_act
PITX1,ZNF737,0.03542045,CD8_act
RORA,ASH1L,0.03239931,CD8_act
RORA,B2M,0.033914104,CD8_act
RORA,ZNF232,0.019030422,CD8_act
RORA,ZNF737,0.023297561,CD8_act
HES2,RPL10,0.016874708,CD8_act
HES2,B2M,0.032302838,CD8_act
HES2,ZNF232,0.037479643,CD8_act
HES2,ZNF768,0.015537253,CD8_act
HES2,RPS27,0.011575453,CD8_act
HES2,L3MBTL3,0.010740039,CD8_act
HES2,RPL41,0.017645776,CD8_act
HES2,ZNF737,0.050268754,CD8_act
MNT,ASH1L,0.028895043,CD8_act
MNT,ZSCAN29,0.024784323,CD8_act
MNT,RPL10,0.0123610385,CD8_act
MNT,B2M,0.031274162,CD8_act
MNT,ZNF232,0.0445173,CD8_act
MNT,RPL41,0.011005211,CD8_act
MNT,ZNF737,0.03367091,CD8_act
MNT,ZNF2,0.017243931,CD8_act
ZXDC,ASH1L,0.03035197,CD8_act
ZXDC,RPL10,0.01713757,CD8_act
ZXDC,B2M,0.032229465,CD8_act
ZXDC,ZNF232,0.019639987,CD8_act
ZXDC,ZNF768,0.016536929,CD8_act
ZXDC,ZNF732,0.01862029,CD8_act
ZXDC,RPL41,0.012533691,CD8_act
ZXDC,JRK,0.010589195,CD8_act
ZXDC,ZNF737,0.02215275,CD8_act
ZXDC,ZNF2,0.012788323,CD8_act
TCF3,ASH1L,0.029206486,CD8_act
TCF3,RPL10,0.016682265,CD8_act
TCF3,B2M,0.03488061,CD8_act
TCF3,ZNF232,0.039248127,CD8_act
TCF3,ZNF768,0.016392889,CD8_act
TCF3,RPS27,0.012361388,CD8_act
TCF3,RPL41,0.014133894,CD8_act
TCF3,ZNF737,0.02005832,CD8_act
TCF3,ZNF2,0.014400613,CD8_act
MBD3,ASH1L,0.02843238,CD8_act
MBD3,ZSCAN29,0.015252565,CD8_act
MBD3,RPL10,0.013288879,CD8_act
MBD3,B2M,0.03333442,CD8_act
MBD3,ZNF232,0.029812293,CD8_act
MBD3,ZNF768,0.013132215,CD8_act
MBD3,PRDM10,0.01069379,CD8_act
MBD3,RPS27,0.0119111445,CD8_act
MBD3,ZNF732,0.016625384,CD8_act
MBD3,RPL41,0.01051647,CD8_act
MBD3,ZNF737,0.013295843,CD8_act
MBD3,ZNF2,0.017832797,CD8_act
SREBF1,ASH1L,0.030462887,CD8_act
SREBF1,RPL10,0.015196281,CD8_act
SREBF1,B2M,0.03191823,CD8_act
SREBF1,ZNF232,0.04245375,CD8_act
SREBF1,ZNF768,0.01869221,CD8_act
SREBF1,ZNF732,0.030602062,CD8_act
SREBF1,RPL41,0.013648708,CD8_act
SREBF1,ZNF879,0.025294099,CD8_act
SREBF1,ZNF737,0.012835368,CD8_act
NFATC3,NCOA1,0.013377553,CD8_act
NFATC3,ASH1L,0.030935712,CD8_act
NFATC3,B2M,0.034576803,CD8_act
NFATC3,ZNF232,0.02699096,CD8_act
NFATC3,ZNF768,0.013662153,CD8_act
NFATC3,ZNF732,0.016889727,CD8_act
NFATC3,RPL41,0.0139844045,CD8_act
NFATC3,ZNF737,0.02111724,CD8_act
NFATC3,ZNF2,0.01959023,CD8_act
TBX21,ASH1L,0.029978622,CD8_act
TBX21,B2M,0.032914713,CD8_act
TBX21,ZNF232,0.03288369,CD8_act
TBX21,ZNF768,0.010935299,CD8_act
TBX21,ZNF737,0.03179249,CD8_act
ZNF532,ASH1L,0.033739135,CD8_act
ZNF532,B2M,0.031943653,CD8_act
ZNF532,ZNF232,0.028419249,CD8_act
ZNF532,ZNF768,0.013402129,CD8_act
ZNF532,MAL,0.010524544,CD8_act
ZNF532,RPL35A,0.0148455305,CD8_act
ZNF532,L3MBTL3,0.010046906,CD8_act
ZNF532,RPL41,0.010087721,CD8_act
ZNF532,ZNF737,0.030922145,CD8_act
ZNF37A,ASH1L,0.029519413,CD8_act
ZNF37A,ZSCAN29,0.016785987,CD8_act
ZNF37A,RPL10,0.015815398,CD8_act
ZNF37A,B2M,0.03226554,CD8_act
ZNF37A,ZNF232,0.020620551,CD8_act
ZNF37A,ZNF768,0.013435427,CD8_act
ZNF37A,ZNF732,0.026033286,CD8_act
ZNF37A,RPL41,0.011889069,CD8_act
ZNF37A,ZNF879,0.013040551,CD8_act
ZNF37A,ZNF737,0.014438772,CD8_act
FOSL2,ASH1L,0.030232787,CD8_act
FOSL2,B2M,0.03378469,CD8_act
FOSL2,ZNF232,0.011972295,CD8_act
FOSL2,PRDM10,0.015247462,CD8_act
