source_TF,target_gene,log2FC,culture_condition,evidence
HMGA2,CYFIP1,-0.5395375136418951,Stim8hr,kNN_predicted
HMGA2,ZSCAN18,0.5741863483305307,Stim8hr,kNN_predicted
HNF1A,LTK,0.5060027894258502,Stim8hr,kNN_predicted
HNF1A,PTPN13,0.5187606842749282,Stim8hr,kNN_predicted
HNF1A,SYCE3,0.5640346913290163,Stim8hr,kNN_predicted
HNF1B,IL22,-0.5306380406399896,Stim8hr,kNN_predicted
HNF1B,PTGS2,0.5155733994684604,Stim8hr,kNN_predicted
HNF4G,CCR6,0.5266389631081292,Stim8hr,kNN_predicted
HNF4G,LTK,0.5438789446865661,Stim8hr,kNN_predicted
HNF4G,PTPN13,0.5575918145203707,Stim8hr,kNN_predicted
HOXA1,IL17F,1.3954238240960348,Stim8hr,kNN_predicted
HOXA1,MT1H,0.711008394068404,Stim8hr,kNN_predicted
HOXA10,IL22,-1.056851005364081,Stim8hr,kNN_predicted
HOXA10,IL5,0.5106081075286687,Stim8hr,kNN_predicted
HOXA11,BAIAP2L1,0.5286198055107055,Stim8hr,kNN_predicted
HOXA11,LSR,0.5623221783192228,Stim8hr,kNN_predicted
HOXA13,IL22,-0.5782446689643091,Stim8hr,kNN_predicted
HOXA2,STAG3,0.5254271267719927,Stim8hr,kNN_predicted
HOXA2,ZNF347,0.5366735101119624,Stim8hr,kNN_predicted
HOXA2,ZNF844,0.6205095678550601,Stim8hr,kNN_predicted
HOXA2,ZSCAN18,0.6497109047611235,Stim8hr,kNN_predicted
HOXA3,IL17F,1.4245936637410477,Stim8hr,kNN_predicted
HOXA4,IL10,-0.5481996130119736,Stim8hr,kNN_predicted
HOXA4,IL4,-0.6080133548762967,Stim8hr,kNN_predicted
HOXA5,CD93,0.5297118626213665,Stim8hr,kNN_predicted
HOXA5,FCER1G,0.5217578178434684,Stim8hr,kNN_predicted
HOXA5,FCGBP,0.5321530595615174,Stim8hr,kNN_predicted
HOXA5,GNLY,0.6190206149643621,Stim8hr,kNN_predicted
HOXA5,IL10,-0.5659053935996577,Stim8hr,kNN_predicted
HOXA5,ODAPH,0.5631709684433301,Stim8hr,kNN_predicted
HOXA5,TEX29,0.623054557686181,Stim8hr,kNN_predicted
HOXA6,IL4,-0.6872386654001607,Stim8hr,kNN_predicted
HOXA6,IL5,-0.5116439365235069,Stim8hr,kNN_predicted
HOXA6,SYCE3,0.5496910004789171,Stim8hr,kNN_predicted
HOXA7,CAV1,0.5189067331755315,Stim8hr,kNN_predicted
HOXB3,IL5,-0.5936110629151012,Stim8hr,kNN_predicted
HOXB5,CCL3,-0.5089510305563271,Stim8hr,kNN_predicted
HOXB5,CCL4,-0.7118849177277757,Stim8hr,kNN_predicted
HOXB5,CLU,0.5006750495972688,Stim8hr,kNN_predicted
HOXB5,IL3,-0.5639519972502385,Stim8hr,kNN_predicted
HOXB5,STC1,0.5000027140762182,Stim8hr,kNN_predicted
HOXB7,IL6,0.533814912568775,Stim8hr,kNN_predicted
HOXB7,PTGS2,0.5023521757516933,Stim8hr,kNN_predicted
HOXB8,CCR6,0.5114569129665703,Stim8hr,kNN_predicted
HOXB8,LTK,0.528199897013304,Stim8hr,kNN_predicted
HOXB8,PTPN13,0.541517449576672,Stim8hr,kNN_predicted
HOXB9,IL5,-0.5016628258488548,Stim8hr,kNN_predicted
HOXC10,IGSF3,0.5516520987008946,Stim8hr,kNN_predicted
HOXC10,IL17RB,1.3064109299548994,Stim8hr,kNN_predicted
HOXC12,IL22,-0.5841911389957167,Stim8hr,kNN_predicted
HOXC6,CD93,0.51713524552618,Stim8hr,kNN_predicted
HOXC6,FCER1G,0.5093700486533196,Stim8hr,kNN_predicted
HOXC6,FCGBP,0.519518482655844,Stim8hr,kNN_predicted
HOXC6,GNLY,0.6043235960795907,Stim8hr,kNN_predicted
HOXC6,ODAPH,0.5497999527477654,Stim8hr,kNN_predicted
HOXC6,TEX29,0.608261763425066,Stim8hr,kNN_predicted
HOXC8,IL22,-0.5536630517809097,Stim8hr,kNN_predicted
HOXD10,ZNF347,0.5163485133762576,Stim8hr,kNN_predicted
HOXD10,ZNF844,0.5970095167001287,Stim8hr,kNN_predicted
HOXD10,ZSCAN18,0.6251049352664364,Stim8hr,kNN_predicted
HOXD11,IL6,0.5072353955264011,Stim8hr,kNN_predicted
HOXD12,IL22,-0.5462199338007481,Stim8hr,kNN_predicted
HOXD13,ZNF347,0.5480062780811737,Stim8hr,kNN_predicted
HOXD13,ZNF844,0.6336126758391115,Stim8hr,kNN_predicted
HOXD13,ZSCAN18,0.6634306483146821,Stim8hr,kNN_predicted
HOXD8,IL5,-0.5144741459568387,Stim8hr,kNN_predicted
HOXD9,MGLL,0.5504165742568011,Stim8hr,kNN_predicted
HSF4,CCR6,0.5030764082252723,Stim8hr,kNN_predicted
HSF4,IL2,-0.5141474761681104,Stim8hr,kNN_predicted
HSF4,IL3,-0.5217312190210273,Stim8hr,kNN_predicted
HSF4,LTK,0.5195450492068724,Stim8hr,kNN_predicted
HSF4,PTPN13,0.5326443862968148,Stim8hr,kNN_predicted
HSF4,TP63,0.6867871034773138,Stim8hr,kNN_predicted
HSF5,IL10,-0.5383850647411678,Stim8hr,kNN_predicted
HSFY1,HMOX1,0.5281244645527903,Stim8hr,kNN_predicted
IKZF3,IL22,-0.9583734029180864,Stim8hr,kNN_predicted
IKZF5,ZNF347,0.5151451825222053,Stim8hr,kNN_predicted
IKZF5,ZNF844,0.5956182084015714,Stim8hr,kNN_predicted
IKZF5,ZSCAN18,0.623648151648124,Stim8hr,kNN_predicted
INSM2,CCL4,-0.5174043313633735,Stim8hr,kNN_predicted
IRF3,CCL4,-0.5197898679023755,Stim8hr,kNN_predicted
IRX2,IL17RB,1.2132389585445595,Stim8hr,kNN_predicted
IRX3,IL5,0.5366037252595629,Stim8hr,kNN_predicted
IRX4,IGSF3,0.5461942336977242,Stim8hr,kNN_predicted
IRX4,IL5,-0.5156488890687991,Stim8hr,kNN_predicted
IRX4,IL6,0.5555271651834665,Stim8hr,kNN_predicted
IRX4,SYCE3,0.5842274035728917,Stim8hr,kNN_predicted
ISL1,MGLL,0.5671061280413322,Stim8hr,kNN_predicted
ISL1,TGFB1I1,0.5086704388416178,Stim8hr,kNN_predicted
ISX,CD180,0.5022353874820391,Stim8hr,kNN_predicted
JRKL,CLCF1,0.5075084825610716,Stim8hr,kNN_predicted
JRKL,HMOX1,0.5374254421235193,Stim8hr,kNN_predicted
JRKL,PPP4R4,0.6125840707671852,Stim8hr,kNN_predicted
JUN,SYCE3,0.6075831908974036,Stim8hr,kNN_predicted
KAT7,GPR15,-0.5281440732931229,Stim8hr,kNN_predicted
KAT7,IL13,-0.5442558702218232,Stim8hr,kNN_predicted
KCNIP3,SCART1,0.5034700869274022,Stim8hr,kNN_predicted
KDM2B,IL6,0.5363238279555753,Stim8hr,kNN_predicted
KDM2B,MAP2K6,0.5311438568585454,Stim8hr,kNN_predicted
KDM5B,EOMES,-0.5058033197558842,Stim8hr,kNN_predicted
KDM5B,IL5,-0.5120197791735192,Stim8hr,kNN_predicted
KIN,CXCL8,-0.6456776506247464,Stim8hr,kNN_predicted
KIN,GNLY,-0.6787256265957177,Stim8hr,kNN_predicted
KIN,IL10,-0.5175021689472794,Stim8hr,kNN_predicted
KIN,IL22,-0.7858412979792759,Stim8hr,kNN_predicted
KIN,IL5,-0.5023654169088683,Stim8hr,kNN_predicted
KLF1,IL10,-0.6383391551259084,Stim8hr,kNN_predicted
KLF1,IL17RB,1.2238686685551086,Stim8hr,kNN_predicted
KLF1,IL5,-0.5010920575858511,Stim8hr,kNN_predicted
KLF15,APBB2,0.566038115437549,Stim8hr,kNN_predicted
KLF15,CLCF1,0.5448876490146258,Stim8hr,kNN_predicted
KLF15,HMOX1,0.5770080614250452,Stim8hr,kNN_predicted
KLF15,IL22,-0.508793024012185,Stim8hr,kNN_predicted
KLF15,LIN7A,0.8180286921965474,Stim8hr,kNN_predicted
KLF17,IL5,-0.5043329412986223,Stim8hr,kNN_predicted
KLF4,IL10,-0.784020776465231,Stim8hr,kNN_predicted
KLF4,IL13,-0.703306268230907,Stim8hr,kNN_predicted
KLF4,IL5,-0.5212787346263575,Stim8hr,kNN_predicted
KLF4,ZNF329,0.5231350535843798,Stim8hr,kNN_predicted
KLF4,ZNF347,0.505785941812776,Stim8hr,kNN_predicted
KLF4,ZNF677,0.5679739127550371,Stim8hr,kNN_predicted
KLF4,ZNF844,0.5847969207869695,Stim8hr,kNN_predicted
KLF4,ZSCAN18,0.6123176115066292,Stim8hr,kNN_predicted
L3MBTL4,IL13,-0.5333535103541627,Stim8hr,kNN_predicted
L3MBTL4,KLRD1,0.588399796804151,Stim8hr,kNN_predicted
LBX1,IL13,-0.5616731545563655,Stim8hr,kNN_predicted
LBX1,IL22,-0.5173941568988947,Stim8hr,kNN_predicted
LBX1,PLK1,-0.6997943969829721,Stim8hr,kNN_predicted
LBX2,IGSF3,0.5458911695700623,Stim8hr,kNN_predicted
LHX3,IL10,-0.5432190469304968,Stim8hr,kNN_predicted
LHX4,MGLL,0.5587296063877715,Stim8hr,kNN_predicted
LHX6,KLRD1,0.5024562316802825,Stim8hr,kNN_predicted
LHX8,MAP2K6,0.5437674105904943,Stim8hr,kNN_predicted
LHX9,IL17F,1.416548295800761,Stim8hr,kNN_predicted
LHX9,MT1H,0.7886615723216018,Stim8hr,kNN_predicted
LIN28B,CXCL8,-0.648353711711898,Stim8hr,kNN_predicted
LIN28B,IL10,-0.9074405068187975,Stim8hr,kNN_predicted
LIN28B,IL22,-0.789098278170807,Stim8hr,kNN_predicted
LMX1A,ZNF347,0.5286842315589443,Stim8hr,kNN_predicted
LMX1A,ZNF844,0.6112722500277413,Stim8hr,kNN_predicted
LMX1A,ZSCAN18,0.6400388764249623,Stim8hr,kNN_predicted
LMX1B,IL5,-0.5721757179179618,Stim8hr,kNN_predicted
LTF,IL22,-0.5822946727473501,Stim8hr,kNN_predicted
LTF,IL5,-0.5030562452796334,Stim8hr,kNN_predicted
LTF,MGLL,0.5815205750172153,Stim8hr,kNN_predicted
LYL1,BAIAP2L1,0.5223100998131178,Stim8hr,kNN_predicted
LYL1,IL22,-0.5130245730706874,Stim8hr,kNN_predicted
LYL1,LSR,0.5556101947434412,Stim8hr,kNN_predicted
MAFA,EOMES,-0.5159793685541693,Stim8hr,kNN_predicted
MAFA,IL5,-0.504344530495823,Stim8hr,kNN_predicted
MAFF,CD93,0.5508517392395154,Stim8hr,kNN_predicted
MAFF,CEBPD,0.5289346555916231,Stim8hr,kNN_predicted
MAFF,CLU,0.5669964654640332,Stim8hr,kNN_predicted
MAFF,CTSW,0.6535947078686496,Stim8hr,kNN_predicted
MAFF,FCER1G,0.5425802624064092,Stim8hr,kNN_predicted
MAFF,FCGBP,0.5533903600920929,Stim8hr,kNN_predicted
MAFF,FGD2,0.5005562555539395,Stim8hr,kNN_predicted
MAFF,ID1,0.5002699092486492,Stim8hr,kNN_predicted
MAFF,IL10,-0.5846232908593814,Stim8hr,kNN_predicted
MAFF,MYO18B,0.503421232194467,Stim8hr,kNN_predicted
MAFF,ODAPH,0.585646139622053,Stim8hr,kNN_predicted
MAFF,TEX29,0.6479195784744277,Stim8hr,kNN_predicted
MAFK,IL22,-0.5452503543839845,Stim8hr,kNN_predicted
MAFK,IL5,-0.519143160591122,Stim8hr,kNN_predicted
MAZ,CCR1,0.5002793629188766,Stim8hr,kNN_predicted
MAZ,CLCF1,0.5598192402732503,Stim8hr,kNN_predicted
MAZ,HMOX1,0.5928198504089038,Stim8hr,kNN_predicted
MAZ,MT1H,0.7681552654565668,Stim8hr,kNN_predicted
MBD1,PDLIM4,0.5343475708422204,Stim8hr,kNN_predicted
MBD6,CCL1,-0.924339375342549,Stim8hr,kNN_predicted
MBD6,IL10,0.6486949753310608,Stim8hr,kNN_predicted
MBD6,IL3,-0.6899260234030802,Stim8hr,kNN_predicted
MBNL2,MT1H,0.7161465732550164,Stim8hr,kNN_predicted
MBNL2,SECTM1,0.5366643924363662,Stim8hr,kNN_predicted
MBNL2,TCN2,0.6464328937980199,Stim8hr,kNN_predicted
MECOM,ZFP28,0.5358002838757957,Stim8hr,kNN_predicted
MECOM,ZNF793,0.5068036922648366,Stim8hr,kNN_predicted
MECOM,ZSCAN18,0.6215336931788891,Stim8hr,kNN_predicted
MECP2,IL13,-0.6622977033494066,Stim8hr,kNN_predicted
MECP2,IL5,-0.9367108107414935,Stim8hr,kNN_predicted
MEF2B,BAIAP2L1,0.525861968693349,Stim8hr,kNN_predicted
MEF2B,CXCL8,-0.62071248002166,Stim8hr,kNN_predicted
MEF2B,IL22,-0.7554566903472466,Stim8hr,kNN_predicted
MEF2B,IL5,0.5720579766855446,Stim8hr,kNN_predicted
MEF2B,LSR,0.559388514482911,Stim8hr,kNN_predicted
MEF2B,SPINT2,0.5792489894917567,Stim8hr,kNN_predicted
MEIS1,IL22,-0.8223481311213535,Stim8hr,kNN_predicted
MEIS1,IL5,-1.0069856866016504,Stim8hr,kNN_predicted
MEOX1,IGSF3,0.5612799080810951,Stim8hr,kNN_predicted
MEOX1,MGLL,0.5678315089561229,Stim8hr,kNN_predicted
MESP1,CD180,0.510108784507996,Stim8hr,kNN_predicted
MESP1,ZSCAN18,0.54713291871426,Stim8hr,kNN_predicted
MIXL1,PTGS2,0.5114842494410622,Stim8hr,kNN_predicted
MKX,IL5,-0.7173947583431273,Stim8hr,kNN_predicted
MLX,IL5,0.502546232204853,Stim8hr,kNN_predicted
MNX1,PTGS2,0.9518453175763554,Stim8hr,kNN_predicted
MSANTD1,ZSCAN18,0.5466634520904046,Stim8hr,kNN_predicted
MSANTD3,CD93,0.5173370417369317,Stim8hr,kNN_predicted
MSANTD3,FCER1G,0.5095688147335238,Stim8hr,kNN_predicted
MSANTD3,FCGBP,0.519721208851984,Stim8hr,kNN_predicted
MSANTD3,GNLY,0.6045594148771137,Stim8hr,kNN_predicted
MSANTD3,GZMK,0.6971979523619799,Stim8hr,kNN_predicted
MSANTD3,ODAPH,0.5500144953613192,Stim8hr,kNN_predicted
MSANTD3,ROR2,0.5055462665715045,Stim8hr,kNN_predicted
MSANTD3,TEX29,0.6084991189719298,Stim8hr,kNN_predicted
MSGN1,IL22,-0.9927532309977609,Stim8hr,kNN_predicted
MSGN1,LIN7A,0.5311853503492007,Stim8hr,kNN_predicted
MSGN1,ZP3,0.5157176791240418,Stim8hr,kNN_predicted
MSX2,IL5,-1.1658579200467674,Stim8hr,kNN_predicted
MSX2,MAP2K6,0.5157863072842992,Stim8hr,kNN_predicted
MSX2,TIGIT,0.5247385496887156,Stim8hr,kNN_predicted
MTERF1,ZSCAN18,0.5517382405789976,Stim8hr,kNN_predicted
MXD1,CCR8,-0.5680085740898778,Stim8hr,kNN_predicted
MXD1,IL5,-0.9797292096903834,Stim8hr,kNN_predicted
MXD1,IL6,0.5311293043254369,Stim8hr,kNN_predicted
MXD1,STC1,0.5066743181615037,Stim8hr,kNN_predicted
MXD4,CXCL8,-0.9406158998267447,Stim8hr,kNN_predicted
MXD4,IL22,-0.7393056079454602,Stim8hr,kNN_predicted
MXI1,IL5,-0.5307896206958792,Stim8hr,kNN_predicted
MYCN,MGLL,0.5514335600362297,Stim8hr,kNN_predicted
MYF5,IL10,-0.5605485873174745,Stim8hr,kNN_predicted
MYF5,MT1H,0.7130418732270655,Stim8hr,kNN_predicted
MYF6,IL22,-0.5722561381244547,Stim8hr,kNN_predicted
MYF6,KLRD1,0.5199889745776151,Stim8hr,kNN_predicted
MYF6,L1CAM,0.5074389532513449,Stim8hr,kNN_predicted
MYOG,CCL4,-0.5443778792244648,Stim8hr,kNN_predicted
MYPOP,IL4,-0.8607920132198851,Stim8hr,kNN_predicted
MYRF,CLCF1,0.5070325902439646,Stim8hr,kNN_predicted
MYRF,HMOX1,0.536921496578346,Stim8hr,kNN_predicted
MYRF,IGSF3,0.6178869183994321,Stim8hr,kNN_predicted
MYT1,CXCL8,-0.665232902681408,Stim8hr,kNN_predicted
MYT1,IL10,-0.5331754470045906,Stim8hr,kNN_predicted
MYT1,IL22,-0.8096416024247678,Stim8hr,kNN_predicted
MZF1,CXCL8,-0.6390984575787112,Stim8hr,kNN_predicted
MZF1,EMP1,-0.5265041566291967,Stim8hr,kNN_predicted
MZF1,IL10,-0.5122290320066533,Stim8hr,kNN_predicted
MZF1,IL22,-1.191559770154477,Stim8hr,kNN_predicted
NACC2,MGLL,0.5576446764707587,Stim8hr,kNN_predicted
NANOG,IL22,-0.6578839388258482,Stim8hr,kNN_predicted
NANOGNB,IL5,-0.543513956837097,Stim8hr,kNN_predicted
NCOA2,IL5,-0.9929714735640361,Stim8hr,kNN_predicted
NCOA3,CCR6,0.516200816490141,Stim8hr,kNN_predicted
NCOA3,IL5,-0.5019415070225035,Stim8hr,kNN_predicted
NCOA3,LTK,0.5330990963183977,Stim8hr,kNN_predicted
NCOA3,PTPN13,0.546540172844252,Stim8hr,kNN_predicted
NEUROD1,BAIAP2L1,0.5441561374265241,Stim8hr,kNN_predicted
NEUROD1,CXCL8,-0.6920150043442947,Stim8hr,kNN_predicted
NEUROD1,IL10,-0.5546409502415387,Stim8hr,kNN_predicted
NEUROD1,IL22,-1.3548590666873404,Stim8hr,kNN_predicted
NEUROD1,LAIR2,0.5115592488011598,Stim8hr,kNN_predicted
NEUROD1,LSR,0.5788490354572242,Stim8hr,kNN_predicted
NEUROD1,SPINT2,0.6140527074450328,Stim8hr,kNN_predicted
NEUROD1,SYP,0.5850149278706888,Stim8hr,kNN_predicted
NEUROD2,IL5,-0.681402072925711,Stim8hr,kNN_predicted
NEUROD2,MGLL,0.5757842596011924,Stim8hr,kNN_predicted
NEUROD4,CCL1,-0.6534325435734818,Stim8hr,kNN_predicted
NEUROD4,CD180,0.5051894167921884,Stim8hr,kNN_predicted
NEUROD4,CTSW,0.5938703558809211,Stim8hr,kNN_predicted
NEUROD6,CD8A,0.5407803505618185,Stim8hr,kNN_predicted
NEUROD6,IL5,-0.6862514106141772,Stim8hr,kNN_predicted
NEUROG1,KLRD1,0.526738696612103,Stim8hr,kNN_predicted
NEUROG2,BAIAP2L1,0.5533847920471937,Stim8hr,kNN_predicted
NEUROG2,LSR,0.5886660667435134,Stim8hr,kNN_predicted
NEUROG3,IL5,-0.5392453660151643,Stim8hr,kNN_predicted
NFAT5,ZSCAN18,0.5367282518124646,Stim8hr,kNN_predicted
NFATC1,IL17F,1.477401685108074,Stim8hr,kNN_predicted
NFATC1,PTGS2,0.543523158851014,Stim8hr,kNN_predicted
NFE2,CHDH,0.6416625711793567,Stim8hr,kNN_predicted
NFE2,IGSF3,0.5625174847001547,Stim8hr,kNN_predicted
NFE4,PLK1,-0.5161163883479744,Stim8hr,kNN_predicted
NFIA,CA6,0.7371800019965995,Stim8hr,kNN_predicted
NFIA,CD93,0.5657105575580013,Stim8hr,kNN_predicted
NFIA,FCER1G,0.5572159637539689,Stim8hr,kNN_predicted
NFIA,FCGBP,0.5683176558308011,Stim8hr,kNN_predicted
NFIA,FGD2,0.5140583903928452,Stim8hr,kNN_predicted
NFIA,GNLY,0.6610886444914232,Stim8hr,kNN_predicted
NFIA,MYO18B,0.5170006476596389,Stim8hr,kNN_predicted
NFIA,ODAPH,0.6014435111608639,Stim8hr,kNN_predicted
NFIA,S100P,0.5113733723930228,Stim8hr,kNN_predicted
NFIA,TEX29,0.6653967299759056,Stim8hr,kNN_predicted
NFIC,BAIAP2L1,0.5592826049833072,Stim8hr,kNN_predicted
NFIC,CD8A,0.536990914788821,Stim8hr,kNN_predicted
NFIC,IL17RB,1.4388601025526684,Stim8hr,kNN_predicted
NFIC,IL22,-0.5407069974607037,Stim8hr,kNN_predicted
NFIC,LSR,0.5949398971656455,Stim8hr,kNN_predicted
NFIL3,CCR6,0.5029979951295127,Stim8hr,kNN_predicted
NFIL3,LTK,0.5194640691906585,Stim8hr,kNN_predicted
NFIL3,PTPN13,0.5325613645240072,Stim8hr,kNN_predicted
NFX1,CD8A,0.5457289819282105,Stim8hr,kNN_predicted
NFX1,PLK1,-0.5034193332711487,Stim8hr,kNN_predicted
NFXL1,CD93,0.5224709658580544,Stim8hr,kNN_predicted
NFXL1,FCER1G,0.5146256489021133,Stim8hr,kNN_predicted
NFXL1,FCGBP,0.5248787928545249,Stim8hr,kNN_predicted
NFXL1,FUT7,0.5403737520115626,Stim8hr,kNN_predicted
NFXL1,GNLY,0.6105589121338126,Stim8hr,kNN_predicted
NFXL1,IL13,-0.5743588036811267,Stim8hr,kNN_predicted
NFXL1,ODAPH,0.5554727024041053,Stim8hr,kNN_predicted
NFXL1,TEX29,0.6145377128721138,Stim8hr,kNN_predicted
NFYA,CD8A,0.5428203150503832,Stim8hr,kNN_predicted
NFYA,IL17F,1.386056277816286,Stim8hr,kNN_predicted
NFYB,IL10,-0.5372455712545458,Stim8hr,kNN_predicted
NFYB,IL6,0.509978155902859,Stim8hr,kNN_predicted
NHLH2,CLIC2,0.5023590998308914,Stim8hr,kNN_predicted
NHLH2,IL5,-1.1762773306110454,Stim8hr,kNN_predicted
NKX1-2,CD93,0.5198936487649022,Stim8hr,kNN_predicted
NKX1-2,FCER1G,0.512087032274275,Stim8hr,kNN_predicted
NKX1-2,FCGBP,0.5222895980991084,Stim8hr,kNN_predicted
NKX1-2,GNLY,0.6075470626274299,Stim8hr,kNN_predicted
NKX1-2,ODAPH,0.5527325897773023,Stim8hr,kNN_predicted
NKX1-2,SYCE3,0.6044241249365058,Stim8hr,kNN_predicted
NKX1-2,TEX29,0.6115062361867619,Stim8hr,kNN_predicted
NKX2-1,IGSF3,0.550389017529095,Stim8hr,kNN_predicted
NKX2-2,IL6,0.5450160042048218,Stim8hr,kNN_predicted
NKX2-3,CCL1,-0.706927183497944,Stim8hr,kNN_predicted
NKX2-3,IGSF3,0.5464762357453895,Stim8hr,kNN_predicted
NKX2-3,NEIL1,0.5111678776352035,Stim8hr,kNN_predicted
NKX2-3,ZNF347,0.5763174950831225,Stim8hr,kNN_predicted
NKX2-3,ZNF610,0.5257411032733629,Stim8hr,kNN_predicted
NKX2-3,ZNF844,0.666346508786568,Stim8hr,kNN_predicted
NKX2-3,ZSCAN18,0.6977049437040468,Stim8hr,kNN_predicted
NKX2-4,ZSCAN18,0.5358596339834338,Stim8hr,kNN_predicted
NKX2-5,BAIAP2L1,0.5381415116495101,Stim8hr,kNN_predicted
NKX2-5,LSR,0.5724509447435441,Stim8hr,kNN_predicted
NKX2-6,IL17F,1.450732963032631,Stim8hr,kNN_predicted
NKX2-8,BAIAP2L1,0.9682954662479405,Stim8hr,kNN_predicted
NKX2-8,LSR,0.577749664931654,Stim8hr,kNN_predicted
NKX6-1,COL6A2,0.5126738640818792,Stim8hr,kNN_predicted
NKX6-1,IL22,-0.5678060472485524,Stim8hr,kNN_predicted
NKX6-1,IL6,0.5145808299453017,Stim8hr,kNN_predicted
NKX6-2,IL10,-0.6384022371402632,Stim8hr,kNN_predicted
NME2,IL5,-0.6718129713414127,Stim8hr,kNN_predicted
NME2,KLRD1,0.5206703888701937,Stim8hr,kNN_predicted
NOBOX,IL6,0.557596151947858,Stim8hr,kNN_predicted
NOTO,IL10,-0.541071594344157,Stim8hr,kNN_predicted
NOTO,IL5,-0.6675158230141972,Stim8hr,kNN_predicted
NPAS1,SYCE3,0.603983091424363,Stim8hr,kNN_predicted
NR0B1,IL22,-0.5507757295404052,Stim8hr,kNN_predicted
NR0B1,IL6,0.5148721456337203,Stim8hr,kNN_predicted
NR1H3,IL17F,1.3856682962355626,Stim8hr,kNN_predicted
NR1H3,IL5,-0.5381251999179614,Stim8hr,kNN_predicted
NR1I3,IL22,-0.5464622615583988,Stim8hr,kNN_predicted
NR1I3,IL5,-0.6705358110999854,Stim8hr,kNN_predicted
NR2E1,IL6,0.504945614405406,Stim8hr,kNN_predicted
NR2E3,CD8A,0.5597749925735276,Stim8hr,kNN_predicted
NR2E3,IL10,-0.9189295859669259,Stim8hr,kNN_predicted
NR2F1,PTGS2,0.5125848613552718,Stim8hr,kNN_predicted
NR2F6,CLCF1,0.5220275319660554,Stim8hr,kNN_predicted
NR2F6,HMOX1,0.552800370452422,Stim8hr,kNN_predicted
NR2F6,IL22,-0.5102038007296693,Stim8hr,kNN_predicted
NR4A1,IL22,-0.5709356635815408,Stim8hr,kNN_predicted
NR5A1,SYCE3,0.5510353499206633,Stim8hr,kNN_predicted
NR5A2,BVES,0.7313775621813096,Stim8hr,kNN_predicted
NR5A2,MGLL,0.5879604701222615,Stim8hr,kNN_predicted
NR5A2,STON2,0.6367724802979289,Stim8hr,kNN_predicted
NR5A2,TGFB1I1,0.5026707138722577,Stim8hr,kNN_predicted
OLIG1,IL5,-0.7169455271682955,Stim8hr,kNN_predicted
OLIG2,MGLL,0.5802328040727386,Stim8hr,kNN_predicted
OLIG2,MT1H,0.6889283200360977,Stim8hr,kNN_predicted
OLIG2,NATD1,0.5183473250240597,Stim8hr,kNN_predicted
OLIG3,IGSF3,0.5723751459640858,Stim8hr,kNN_predicted
OLIG3,IL6,0.5383683732072507,Stim8hr,kNN_predicted
ONECUT1,CCR1,0.506645972862094,Stim8hr,kNN_predicted
ONECUT1,CLCF1,0.5669435612141203,Stim8hr,kNN_predicted
ONECUT1,HMOX1,0.6003641407272753,Stim8hr,kNN_predicted
ONECUT1,IFITM2,-0.5027838870975676,Stim8hr,kNN_predicted
ONECUT1,IL5,-0.5150537534915357,Stim8hr,kNN_predicted
ONECUT1,LIN7A,0.5014387243380416,Stim8hr,kNN_predicted
OSR1,SPATC1L,0.5260840959642972,Stim8hr,kNN_predicted
OTX1,CCL4,-0.5301859971323284,Stim8hr,kNN_predicted
OTX1,CD93,0.509880060189413,Stim8hr,kNN_predicted
OTX1,FCER1G,0.5022238056928003,Stim8hr,kNN_predicted
OTX1,FCGBP,0.512229861525971,Stim8hr,kNN_predicted
OTX1,GNLY,0.5958451956401124,Stim8hr,kNN_predicted
OTX1,ODAPH,0.542086495601227,Stim8hr,kNN_predicted
OTX1,TEX29,0.5997281121895419,Stim8hr,kNN_predicted
OVOL2,EGLN3,0.53430418065788,Stim8hr,kNN_predicted
PAX1,IL22,-0.5480040879829942,Stim8hr,kNN_predicted
PAX1,IL5,-0.5040412527140687,Stim8hr,kNN_predicted
PAX2,CD8A,0.5220898996076345,Stim8hr,kNN_predicted
PAX2,MAP2K6,0.5151974635363208,Stim8hr,kNN_predicted
PAX4,IL22,-1.0292524506409337,Stim8hr,kNN_predicted
PAX6,IL13,-0.538514031065439,Stim8hr,kNN_predicted
PBX2,CXCL8,-0.5166134742056263,Stim8hr,kNN_predicted
PCGF2,CCR1,0.5018346888899763,Stim8hr,kNN_predicted
PCGF2,CLCF1,0.5615596706568626,Stim8hr,kNN_predicted
PCGF2,HMOX1,0.5946628768814427,Stim8hr,kNN_predicted
PDX1,IGSF3,0.5632747708530614,Stim8hr,kNN_predicted
PDX1,IL22,-0.5383888855885022,Stim8hr,kNN_predicted
PDX1,ZP3,0.5300008073927236,Stim8hr,kNN_predicted
PEG3,IL5,-0.9805803450168912,Stim8hr,kNN_predicted
PGR,EGLN3,0.5793161531278377,Stim8hr,kNN_predicted
PGR,STON2,0.6870197709574448,Stim8hr,kNN_predicted
PHOX2B,IL6,0.519521656314056,Stim8hr,kNN_predicted
PIN1,CD8A,0.546669802848983,Stim8hr,kNN_predicted
PITX1,IL5,0.5406195499469528,Stim8hr,kNN_predicted
PITX1,IL6,0.5556671958377848,Stim8hr,kNN_predicted
PITX1,MAP2K6,0.5601889325971555,Stim8hr,kNN_predicted
PITX3,BAIAP2L1,0.5427507986256835,Stim8hr,kNN_predicted
PITX3,LSR,0.5773540987039528,Stim8hr,kNN_predicted
