tf,target,importance
ATF3,GALNT6,0.3052325685773407
ATF3,GKAP1,0.1631188975470044
ATF3,GOLT1B,0.0315939461615169
ATF3,GPM6B,0.0786322846638881
ATF3,GPR162,0.4480167740749038
ATF3,GSTA1,0.0384835698412172
ATF3,HES1,0.753014315705357
ATF3,HES4,0.2810883297576247
ATF3,HES6,0.323858505133307
ATF3,HINT2,0.1082320561865087
ATF3,HIPK3,0.3432649052412481
ATF3,HIVEP3,0.0976581411626673
ATF3,HMOX1,0.1557171007819476
ATF3,HOOK2,0.1489412796392729
ATF3,HS3ST3B1,0.0902803507929465
ATF3,HSBP1L1,0.2305383027333063
ATF3,HSD17B8,0.2040599156282889
ATF3,HSP90AA1,0.0076016376451013
ATF3,HSPA1A,0.771783059421838
ATF3,HSPA1B,0.0642476175829382
ATF3,HSPA4,0.1980566604672694
ATF3,HSPA4L,2.120866442798146
ATF3,HSPA6,1.8502543324919696
ATF3,HSPA7,0.4887959650232582
ATF3,HSPB1,1.2445197872386278
ATF3,HSPB8,2.4100534318793595e-09
ATF3,HSPH1,1.9827347600609937
ATF3,IFRD1,0.106726082711758
ATF3,IFT43,0.6992241543331683
ATF3,IGFBP2,0.043759132881056
ATF3,INAFM1,0.1054684072887227
ATF3,INSR,0.3378532757658793
ATF3,ITSN1,0.473102073194226
ATF3,JMJD6,0.1076095452394447
ATF3,JUN,0.0873170466532772
ATF3,KANK1,0.2209491756446805
ATF3,KCTD13,0.1231378783681381
ATF3,KDM3A,0.0722723172990364
ATF3,KIAA0368,0.6944238468843486
ATF3,KIF16B,0.2168955591645499
ATF3,KLF10,0.6341271354593241
ATF3,KLF11,1.174915325229791
ATF3,KLF6,0.0383629172274527
ATF3,KLHDC9,0.0807528074381474
ATF3,KRT19,0.3040422922321855
ATF3,KRT8,0.720866680522781
ATF3,LAMB3,0.1351193172967454
ATF3,LAMC2,0.0566054432258119
ATF3,LAT2,0.2848858827455421
ATF3,LINC00511,0.7964937634234247
ATF3,LINC00886,0.0448350808722191
ATF3,LKAAEAR1,0.0797425131454994
ATF3,LMAN2L,0.1175770220790049
ATF3,LMNA,1.7260106196714773
ATF3,LRCH1,0.0948070139893906
ATF3,LRIF1,2.6788946548431425
ATF3,LRRC46,0.3909117644687688
ATF3,LRRK1,0.0445696349205722
ATF3,LSMEM1,2.9440868856362665
ATF3,LURAP1L,4.647420463572487
ATF3,MAN1B1,0.1876364071323752
ATF3,MAOB,0.0871850980043608
ATF3,MAP1LC3A,0.1015618329176724
ATF3,MARCH5,0.6314916422139061
ATF3,MBOAT7,0.1489853398955493
ATF3,MDM1,0.1836127278620403
ATF3,MED6,0.0623213416007333
ATF3,MICALL2,0.8327430891409052
ATF3,MILR1,3.410486563629826
ATF3,MIR497HG,0.0842889177341676
ATF3,MKL2,0.3759256478905466
ATF3,MLXIP,0.1040950565046671
ATF3,MOK,2.6848256534836628e-05
ATF3,MORF4L2,0.030046050860139
ATF3,MORN2,0.1976370554657671
ATF3,MT1E,3.047688374065236
ATF3,MT1F,1.801044649192746
ATF3,MT1G,4.8884770675240174
ATF3,MT1H,1.1831039185739132
ATF3,MT1L,0.3673851835132413
ATF3,MT1M,1.840789422665536
ATF3,MT1X,4.020891035540395
ATF3,MT2A,3.834619535527649
ATF3,MTM1,0.2425943053626178
ATF3,MTRNR2L1,0.8508736365651682
ATF3,MUC1,0.2927077607855838
ATF3,MUC12,1.715342550972954
ATF3,MUM1,0.6860887196542866
ATF3,MYO6,1.550597124078234
ATF3,NAA25,0.1583820026174283
ATF3,NANOS3,3.028155844897602e-09
ATF3,NAT6,0.1487387595513852
ATF3,NBEAL1,1.2036612733666052
ATF3,NCKAP1,4.795830908668012
ATF3,NEURL3,2.447153617795612
ATF3,NFIL3,1.0957853672272444
ATF3,NFKBIB,0.0295026562163159
ATF3,NME5,0.0028695461083203
ATF3,NR4A2,0.052779701798966
ATF3,NSUN6,0.2212643120746774
ATF3,NT5C2,0.8880556473134398
ATF3,NUDT14,0.7516092326308292
ATF3,NUDT9,0.6378111118494482
ATF3,NXT2,0.7023989057133263
ATF3,OCLN,1.0131788229040295
ATF3,ODF3B,0.1115062844114124
ATF3,OGFOD3,0.0557713037933866
ATF3,OMA1,1.1794627548050427
ATF3,OR7E47P,5.516813818401389e-05
ATF3,OSBPL3,0.1951869458134246
ATF3,OSER1,3.264400472717473
ATF3,OSGIN1,3.8116049530460487
ATF3,P4HA2,2.102695265051934
ATF3,PARN,0.1803326249501617
ATF3,PCGF3,0.2043660295288287
ATF3,PCYOX1,0.0960655280274253
ATF3,PDLIM1,0.072752994040469
ATF3,PDLIM4,0.0892357155182503
ATF3,PDZD8,0.5410060141256576
ATF3,PHTF1,0.1384691336018586
ATF3,PLEC,0.2427483779188855
ATF3,PLEKHB2,0.0632513569098305
ATF3,PLPP2,0.1057504896904415
ATF3,PLSCR2,0.1195222102147919
ATF3,PMAIP1,0.0374216417169168
ATF3,POLB,0.244809935505959
ATF3,PPP1R10,0.0999706754798052
ATF3,PPP1R15A,1.6170398416926774
ATF3,PPP1R42,0.0982988777679406
ATF3,PPP2R5B,0.4718531867687645
ATF3,PRKAG1,0.1393762372109229
ATF3,PRKD3,0.4942147675945688
ATF3,PROSER3,0.216984742550682
ATF3,PSAT1,0.0431187246658995
ATF3,PSENEN,0.0272321225055351
ATF3,PSME4,0.0885193820790266
ATF3,PSPH,0.171080478583396
ATF3,PTGS2,0.1195815202813966
ATF3,PTK2,1.2566599175190662
ATF3,QDPR,0.0350167195124398
ATF3,RAB34,0.2850586050251017
ATF3,RAPGEF2,0.0886489534743317
ATF3,RASAL2,0.7943109301103569
ATF3,RB1CC1,0.1300511507798457
ATF3,RBKS,0.112513242231611
ATF3,RBM39,0.0137924086887771
ATF3,RBP1,0.0242903704584213
ATF3,RFX2,0.0751450147168263
ATF3,RGS2,0.5438344451601401
ATF3,RND1,0.983813397290883
ATF3,RNF103,0.357875186870076
ATF3,ROCK2,0.5194616447661778
ATF3,RPEL1,0.1295461384782117
ATF3,RRNAD1,0.3060229422426903
ATF3,RSPH1,0.32280337464456
ATF3,RSPH9,0.0188515138937585
ATF3,RTN4,0.066246349297547
ATF3,S100P,0.122331744403172
ATF3,SAA1,0.4578026052503789
ATF3,SAA2,0.7489818118061554
ATF3,SAMD4A,0.0956790043707261
ATF3,SCGB2A1,0.1052007026287013
ATF3,SCML1,1.6131380701789833
ATF3,SDC4,0.1691736801525721
ATF3,SDE2,0.3404885658924323
ATF3,SECISBP2L,0.18173529967729
ATF3,SEPW1,1.175078854831456
ATF3,SF3A2,0.0321053154009799
ATF3,SFTA2,0.8402936881029892
ATF3,SFXN1,0.0622620656477637
ATF3,SIK3,0.1956334323742704
ATF3,SKIL,0.0666306250682712
ATF3,SLC12A7,0.368755636617354
ATF3,SLC30A1,1.6956991098447385
ATF3,SLC35A4,0.0461555762623221
