source_TF,target_gene,log2FC,adj_p_value,p_value,zscore,culture_condition,n_guides_averaged
ZNF837,SH3BP1,0.2546611595801119,0.0055682325633422,8.312506143154768e-05,3.935206879253996,Stim48hr,1
ZNF837,LGALS1,0.3729061508033429,0.0366037644111145,0.0014923392058891,3.1761691249772968,Stim48hr,1
ZNF837,EIF3L,-0.2323752526212436,0.000404310359354,1.914781893368321e-06,-4.7622163974120655,Stim48hr,1
ZNF837,SNU13,-0.3171977484664776,0.0001171328204569,3.6178159309259066e-07,-5.088040776744101,Stim48hr,1
ZNF837,DDX17,0.2043565962441806,0.0421913965440951,0.001867836972507,3.110479758010876,Stim48hr,1
ZNF837,XBP1,-0.3066215017075426,0.029778777433553,0.0010571926683584,-3.2748468580864896,Stim48hr,1
ZNF837,APOBEC3H,0.631930822226223,0.0063692875527567,9.90180603795184e-05,3.89298553046666,Stim48hr,1
ZNF837,TAB1,0.4022761200878695,0.0447197670690338,0.0020718516607706,3.079734544506581,Stim48hr,1
ZNF837,APOL1,0.3845297073337418,0.0447230203688619,0.0020809424769232,3.078430234275136,Stim48hr,1
ZNF837,EIF3D,-0.2002190722862011,0.0122317911497062,0.0002518643292434,-3.6603567532639896,Stim48hr,1
ZNF837,IL2RB,0.303478577570816,0.0104461405373721,0.0002032657841617,3.7149227470237274,Stim48hr,1
ZNF837,DESI1,-0.4146325371056803,0.0001771198937109,5.83530999562344e-07,-4.996589498557895,Stim48hr,1
ZNF837,PSMC6,-0.2825361964298691,0.0068816451855223,0.0001105257540349,-3.866240930470704,Stim48hr,1
ZNF837,ERH,-0.2367147859820658,0.0485577597107939,0.0023647582755321,-3.040130286359071,Stim48hr,1
ZNF837,EIF5,-0.3338427137059613,0.0039127825520759,4.5923732208035896e-05,-4.075458702184829,Stim48hr,1
ZNF837,CCNB1IP1,-0.3524770491590443,0.0116141977608348,0.0002331688009227,-3.680071243317644,Stim48hr,1
ZNF837,DHRS2,2.3480438031580904,0.0424913390300736,0.0018942396581923,3.106331912613401,Stim48hr,1
ZNF837,PCK2,-0.5798293246918887,2.942391468403344e-05,6.664533337266918e-08,-5.399988057634605,Stim48hr,1
ZNF837,MYBL2,-0.1919901024849593,0.0384749960031967,0.001620124921786,-3.152259011815296,Stim48hr,1
ZNF837,PRELID3B,-0.2818745228504693,0.012822339361816,0.000265781383732,-3.6465532852413807,Stim48hr,1
ZNF837,TCFL5,0.5695805463111234,0.0494081400224629,0.0024721873829833,3.026725021959027,Stim48hr,1
ZNF837,ARFRP1,0.2922952565901358,0.029778777433553,0.0010553836556935,3.2753306600492262,Stim48hr,1
ZNF837,TRIB3,-0.6666480741732331,0.0153040444982903,0.0003472827840304,-3.57720878339774,Stim48hr,1
ZNF837,AHCY,-0.4008603361531195,0.0012801402919708,8.698575030379299e-06,-4.447227375016411,Stim48hr,1
ZNF837,PPP1R16B,0.3088521937126225,0.002834838713323,2.772672477768844e-05,4.191376381269032,Stim48hr,1
ZNF837,PIM2,0.3499922408167075,0.0248211361240074,0.0007640810976092,3.3654890142632627,Stim48hr,1
ZNF837,NUP93,-0.2982870165274124,0.0408772884468967,0.0017844095852449,-3.1239496995074205,Stim48hr,1
ZNF837,PSMD7,-0.2845123068011606,0.0164924822274636,0.0004007233404387,-3.539606965116386,Stim48hr,1
ZNF837,SLC7A6,0.3523462653593733,0.011790719422815,0.0002415029698007,3.671106188857496,Stim48hr,1
ZNF837,EIF3J,-0.2132819346444352,0.0429797785264789,0.0019509741139445,-3.097595671231808,Stim48hr,1
ZNF837,SLC30A4,0.7452577151338178,0.0258340563584621,0.0008324986760216,3.341757134500358,Stim48hr,1
ZNF837,NCALD,0.3514821814618198,0.0356643075754439,0.0014136475256404,3.191849944022213,Stim48hr,1
ZNF837,HNRNPL,-0.1488863445748734,0.0215463582728164,0.000610032793681,-3.4271140517318845,Stim48hr,1
ZNF837,OAZ1,-0.0875604407926616,0.0495548264736284,0.002495992006033,-3.0238269074403417,Stim48hr,1
ZNF837,TLE5,0.2494415085014768,0.0429797785264789,0.0019289442739212,3.100959874859726,Stim48hr,1
ZNF837,RASAL3,0.2129156513195452,0.0391294817838966,0.0016597700499295,3.1451935093622296,Stim48hr,1
ZNF837,CCNE1,0.422473743638303,0.0289487088268813,0.0009894956584499,3.293496521917106,Stim48hr,1
ZNF837,SLC1A5,-0.2926337421274184,0.0037166027810209,4.056006329540035e-05,-4.104265965448369,Stim48hr,1
ZNF837,ETFB,0.2131159708954101,0.0346484604491143,0.0013394255120032,3.207395847778042,Stim48hr,1
ZNF837,LIG1,0.2281273592356177,0.036258569717816,0.0014670666013694,3.181120369546096,Stim48hr,1
ZNF837,LFNG,0.5259268012544315,0.0102124817430152,0.0001976677203425,3.721978674934401,Stim48hr,1
