source_TF,target_gene,log2FC,adj_p_value,p_value,zscore,culture_condition,n_guides_averaged
ADNP2,RHOBTB3,2.783895536679418,1.3956511869435635e-09,5.645381388817909e-13,7.208783792936094,Stim8hr,1
ADNP2,SERINC5,-0.4704020206652294,0.0446451276068268,0.0002030778560781,-3.715156638062113,Stim8hr,1
ADNP2,BRI3,-0.2546624073074419,0.0297811797537104,0.0001084178536459,-3.870936905310904,Stim8hr,1
ADNP2,TRIM44,-0.4262961584574238,0.0012805581453562,1.7611429877078012e-06,-4.779062669198721,Stim8hr,1
ADNP2,CCDC88B,-0.3350887546968418,0.0016370106272986,2.5162367056609536e-06,-4.706809640027523,Stim8hr,1
ADNP2,PC,1.1343816290777444,0.0089789348313104,2.106537578739614e-05,4.253288647055798,Stim8hr,1
ADNP2,HYI,1.00488533320706,0.038603933724558,0.0001623982326411,3.7713016250225486,Stim8hr,1
ADNP2,ZNF678,0.9438796672908658,8.736676218304929e-06,5.654349142176153e-09,5.826672284699584,Stim8hr,1
ADNP2,ARL6IP4,-0.2058533031029331,0.0047713333410308,9.649974397360425e-06,-4.424871416144067,Stim8hr,1
ADNP2,SMTN,0.8394515598955147,0.0078693739912387,1.7825618619422865e-05,4.2905188095987485,Stim8hr,1
ADNP2,NRBP2,2.005342226920613,2.5585285867530324e-05,2.2768234329167023e-08,5.589532049089057,Stim8hr,1
ADNP2,ZNF559,-0.96544923271628,0.000643091915177,7.283623341541138e-07,-4.953644473964766,Stim8hr,1
ADNP2,SUPT3H,-0.4833264455626114,0.0444647754057356,0.000197845048727,-3.7217523027002017,Stim8hr,1
ADNP2,CASP4,-0.4060943248255736,0.0190406391782563,5.85344461430097e-05,-4.018642331894938,Stim8hr,1
ADNP2,ZNF695,2.4297814312266963,0.0434351755133025,0.0001897499779725,3.732285874274875,Stim8hr,1
ADNP2,SVIP,0.3711049514244535,0.0355759979726404,0.0001439042066687,3.801359714573049,Stim8hr,1
ADNP2,L3MBTL3,-0.5518406395923868,0.0127469960105824,3.281070119837653e-05,-4.153026300332573,Stim8hr,1
ADNP2,ZNF888,1.6243183132379682,0.0157955735098042,4.4724947240769215e-05,4.08160924059947,Stim8hr,1
ADNP2,TMEM141,-0.277100598121787,0.0262461593697502,9.13020672194209e-05,-3.912614913858822,Stim8hr,1
ADNP2,ZNF253,-0.9568951062835742,0.0162921431119418,4.779162383959858e-05,-4.066172220988357,Stim8hr,1
AEBP2,LAP3,-0.3920401797281861,0.0498966311441302,0.0001902385299352,-3.7316382879060006,Stim8hr,1
AEBP2,MATK,-1.5925738080287395,0.0030991643125897,2.2406296994262787e-06,-4.730413511923279,Stim8hr,1
AEBP2,ANK1,-1.9373518798893024,0.0434818519841161,0.000143734941415,-3.801651268521361,Stim8hr,1
AEBP2,FNIP2,0.7574182342953405,0.0100766081340546,1.2141954613874776e-05,4.3750232318911735,Stim8hr,1
AEBP2,TRAF3IP2,0.7149343569418347,0.0023609149242777,1.4224092808035523e-06,4.821838727245221,Stim8hr,1
AEBP2,RGS1,-2.949587952304228,0.0204814707384653,3.701916629437036e-05,-4.125337390721042,Stim8hr,1
AEBP2,FKBP5,0.5302419325988322,0.0440145470706974,0.0001538042975117,3.784845178535445,Stim8hr,1
AEBP2,APOL1,-0.5323810246353065,0.0498966311441302,0.0001923957340176,-3.728797426441323,Stim8hr,1
AEBP2,ZFYVE21,0.5193223095794945,0.0112479006494081,1.6263984551499877e-05,4.31083416682329,Stim8hr,1
AEBP2,CLEC2B,-0.7226497304841534,0.0498966311441302,0.0001901601942117,-3.7317420183349057,Stim8hr,1
AEBP2,CORO1C,0.6404782836888496,0.0032104258470087,3.0947592211194403e-06,4.664428492172099,Stim8hr,1
AEBP2,OAS2,-0.4897913683165791,0.0238898884444892,5.18156394747326e-05,-4.047282734110537,Stim8hr,1
AEBP2,ATN1,0.6815645111480743,4.116391412848567e-06,9.92021065875061e-10,6.110688695281842,Stim8hr,1
AEBP2,GNB4,-1.048834243957747,0.0321916387225384,9.30954728691315e-05,-3.907916484571735,Stim8hr,1
AEBP2,GCA,1.1920492719595646,0.0023609149242777,1.3122900421017098e-06,4.837883519315804,Stim8hr,1
AEBP2,ST3GAL5,-1.175075757908036,0.0303422533515686,8.409107447717541e-05,-3.932431133436842,Stim8hr,1
AEBP2,GBP1,-0.8421685601048376,0.03873455121077,0.0001166843933328,-3.852989505715939,Stim8hr,1
AEBP2,IRF1,-0.6746476288786541,0.0303422533515686,8.082813378867277e-05,-3.941931290484368,Stim8hr,1
AEBP2,GOLM1,-1.928646306229116,0.0047820130426791,5.185940159550785e-06,-4.557121607751025,Stim8hr,1
AEBP2,TBC1D4,-0.8704377991991965,0.0238898884444892,4.936962884002056e-05,-4.058591311711166,Stim8hr,1
AEBP2,RERE,0.5066348991628274,0.0023609149242777,9.815460362577542e-07,4.895302543522387,Stim8hr,1
AEBP2,PTPRK,-1.2037353485735725,0.0184551677698211,3.113294960567492e-05,-4.165016904396676,Stim8hr,1
AEBP2,ADGRA3,-0.7574548677311509,0.0103743081140471,1.3750739758346624e-05,-4.347804007013418,Stim8hr,1
AEBP2,UBE2L6,-0.4353012787856059,0.0032104258470087,2.7428315872203863e-06,-4.689194075464244,Stim8hr,1
AEBP2,ZFAND3,0.2775796436401095,0.0434818519841161,0.0001396955001935,3.808706773621777,Stim8hr,1
AEBP2,MYO1E,-2.0448998065652133,0.0160914548897992,2.5206520492515986e-05,-4.212942538899354,Stim8hr,1
AEBP2,PRKCB,0.6577032356330434,0.0257210959657329,6.198601269004212e-05,4.005119973938833,Stim8hr,1
AEBP2,TAP1,-0.352540173350056,0.0434818519841161,0.0001467034408429,-3.7965843826006553,Stim8hr,1
AEBP2,AP1S2,0.4675491441929097,0.0212229500799355,4.091664071321461e-05,4.102241763332956,Stim8hr,1
AEBP2,ARHGEF12,-1.1078529860346076,0.0291806279555708,7.383940077924892e-05,-3.963562886511244,Stim8hr,1
AEBP2,MPZL1,0.4966980096877962,0.0255926183521393,5.859257123637147e-05,4.018408428865436,Stim8hr,1
AHDC1,HSF4,1.3476408876660264,0.0071074745311797,1.7233026423292048e-06,4.783428435904932,Stim8hr,1
AHDC1,NECAB3,-0.5589528377668029,0.0141899391968708,6.881082613854796e-06,-4.497334065398697,Stim8hr,1
AHDC1,HSPA2,1.428024598813671,0.0141899391968708,6.294554435275986e-06,4.516245975510274,Stim8hr,1
AHDC1,NUDT7,-1.550548638474072,0.004871814560207,7.874912406380106e-07,-4.938442169121494,Stim8hr,1
AHDC1,NPTX1,1.1605309745000765,0.0101083647013991,3.2678783484681546e-06,4.653222158554757,Stim8hr,1
AHR,LASP1,0.2003531632283147,0.0485551856234169,0.0057553269714287,2.761404931248548,Stim8hr,1
AHR,CAMKK1,-0.7190631607870729,0.0455593958895869,0.005208733473646,-2.793833218773812,Stim8hr,1
AHR,LIG3,-0.210941521266038,0.0345636929434887,0.0035706561176441,-2.913793850713106,Stim8hr,1
AHR,GCFC2,-0.2027915882168888,0.0249726592485803,0.0022283751095144,-3.057975880662862,Stim8hr,1
AHR,CROT,0.4354326025390448,0.0378266811869202,0.0040632059933643,2.873212587763628,Stim8hr,1
AHR,MYCBP2,-0.2615330776868401,0.0115848028607235,0.0007509670451468,-3.370262150530463,Stim8hr,1
AHR,ITGAL,-0.914448960036872,8.494998842390829e-16,1.0315242382876964e-18,-8.831639520814216,Stim8hr,1
AHR,TMEM98,3.2783769851368736,0.007959464574342,0.0004386403978014,3.51567329020898,Stim8hr,1
AHR,MAP3K14,-0.3127937119156427,0.0274336061818231,0.002541951927178,-3.01830230573922,Stim8hr,1
AHR,BLTP2,-0.1154246607549499,0.013611638028744,0.0009535520756172,-3.303884210126009,Stim8hr,1
AHR,SPAG9,0.2909298005112011,0.001114134528172,3.15461918319606e-05,4.162007549941266,Stim8hr,1
AHR,CRY1,0.3190897192045319,0.0206480725790048,0.0016991361799087,3.138329734873924,Stim8hr,1
AHR,MMP25,-2.9120204691565523,0.0025455666273432,9.391918716613104e-05,-3.905787069672325,Stim8hr,1
AHR,IL32,-0.5253713036525275,0.0028465500295862,0.0001083192234044,-3.871158737143716,Stim8hr,1
AHR,CD4,0.4135333981835987,0.0201591223135803,0.0016551343651818,3.1460116078705838,Stim8hr,1
AHR,HIVEP2,-0.3273915590834643,0.0245252717672088,0.0021648030842529,-3.0666387538954862,Stim8hr,1
AHR,CALCOCO1,0.5612525956746233,0.0308752283874148,0.002979087513936,2.969887576429089,Stim8hr,1
AHR,MAP4K5,-0.2172081699846546,0.0494412568650117,0.0059313586037923,-2.751552088857624,Stim8hr,1
AHR,SLC25A39,-0.1599375418858688,0.0109606206580387,0.0006885608233491,-3.3940938857931777,Stim8hr,1
AHR,ZMYND11,-0.2454769991184889,0.0028961016795675,0.0001111804399684,-3.8647996114221934,Stim8hr,1
AHR,XYLT2,-0.2717540320982723,0.0362029710733797,0.0038346879504215,-2.89144984484224,Stim8hr,1
AHR,SLC38A5,-0.2287414097792123,0.002562528156291,9.478434054654064e-05,-3.903569435779065,Stim8hr,1
AHR,RUNX3,-0.4132724517417513,0.0002010159292909,3.288946540748297e-06,-4.651897439959323,Stim8hr,1
AHR,SERPINB1,0.4311110483915087,0.0388800297997422,0.0042199322461517,2.861235676939745,Stim8hr,1
AHR,RTF2,0.2896405562088868,0.0001481022432467,2.254872562042107e-06,4.729127046237811,Stim8hr,1
AHR,RNH1,-0.1669063057983826,0.0079884254543086,0.000440982574584,-3.5142590259754685,Stim8hr,1
AHR,NDUFS1,0.169927388824687,0.0025665732283354,9.517369434421565e-05,3.902577641753067,Stim8hr,1
AHR,PLEKHO1,-0.4741364170042059,0.0182025129674047,0.0014223768227226,-3.1900713296734367,Stim8hr,1
AHR,CCDC28A,0.3324664747559547,0.0066261880080547,0.0003404075662647,3.5824340543104567,Stim8hr,1
AHR,B4GALT7,-0.1882583843713669,0.0448069017906678,0.0050971577459068,-2.800828640212946,Stim8hr,1
AHR,SH2D2A,0.2350963478777952,0.0468187650620059,0.0054202077372187,2.780938061561829,Stim8hr,1
AHR,SLC39A9,0.1710751745968027,0.0128145391057179,0.0008689851850131,3.3298316139155992,Stim8hr,1
AHR,PNPLA6,0.1902250637513079,0.0415246237699805,0.0046233281836182,2.832169856851268,Stim8hr,1
AHR,ALG1,-0.1774959019810871,0.0381014424627698,0.0040998376347011,-2.87037615417851,Stim8hr,1
AHR,FUT8,-0.2665545149312208,0.0456437607417046,0.0052311689174361,-2.7924429629951204,Stim8hr,1
AHR,GAB2,-0.6480702342412523,0.0055401987092305,0.0002706038323196,-3.641927936615382,Stim8hr,1
AHR,SLC4A7,-0.2726924726384592,0.0246025360375035,0.0021831131361506,-3.064120012253687,Stim8hr,1
AHR,MAP2K3,0.3446282253530136,0.0003224018554851,6.022825620870395e-06,4.525586443745085,Stim8hr,1
AHR,TUBG2,-1.6076542099927569,0.0037191729595256,0.000154241807774,-3.784138676887773,Stim8hr,1
AHR,MRI1,-0.3864608811418824,0.0012208322604518,3.56921817225334e-05,-4.133730605407863,Stim8hr,1
AHR,MTREX,-0.1317786808556268,0.0334153040365196,0.0034145659084581,-2.927720732250297,Stim8hr,1
AHR,INPP4A,-0.7605554106868446,2.487542367468242e-09,7.899910376790606e-12,-6.840351495169265,Stim8hr,1
AHR,CTNNA1,-0.5865217841286136,0.0018717419374822,6.154055314718262e-05,-4.006824508692914,Stim8hr,1
AHR,ATOSA,0.405029218409015,0.029373908855057,0.0027820982233353,2.990841537137565,Stim8hr,1
AHR,DTNBP1,-0.2367905617117817,0.0330489263379795,0.0033501957955431,-2.93363346779608,Stim8hr,1
AHR,GOPC,-0.1800393800000811,0.0051057495812026,0.0002413141498308,-3.671306066879585,Stim8hr,1
AHR,HDAC9,2.3738699923427147,0.037431258589718,0.0040137385448343,2.8770799762304766,Stim8hr,1
AHR,ADAMTS6,1.0088946571696198,0.0076530712568455,0.0004151876587797,3.530236943118414,Stim8hr,1
AHR,ARID1B,-0.2275052751880537,0.0350037097316791,0.0036259213611462,-2.9089954508026,Stim8hr,1
AHR,MAPK9,-0.1760663989967265,0.0207099623477325,0.0017061635335979,-3.1371198754014595,Stim8hr,1
AHR,FOXN3,-0.3040174660454542,0.0110142328895528,0.0006996462683795,-3.389717719057114,Stim8hr,1
AHR,PHPT1,0.1957359361846994,0.0471506591983308,0.0054963593012812,2.776405603028464,Stim8hr,1
AHR,KMT2C,-0.1555731963140569,0.0193027762385115,0.0015505686124715,-3.1650489528868158,Stim8hr,1
AHR,PPP1R12A,0.3794782765236603,4.6232345958472537e-11,1.1227732065386569e-13,7.425591144308179,Stim8hr,1
AHR,GNA15,0.8463298331069787,0.0023018016315918,8.088417963026988e-05,3.941765074249703,Stim8hr,1
AHR,PIGV,0.3835218373309207,0.0085965502212457,0.0004954298044562,3.4832152744986065,Stim8hr,1
AHR,ACAA1,-0.2087818664554623,0.029196829253292,0.0027598721468645,-2.993290168734004,Stim8hr,1
AHR,BCAT1,0.9758725172256894,0.0005476565669874,1.2328155487014063e-05,4.371702286723444,Stim8hr,1
AHR,NCKAP1,0.4420812941674782,0.0320336141386374,0.0031297553137506,2.954697723854595,Stim8hr,1
AHR,ELMO2,0.3447415110482589,0.0004072204711692,8.368064978258314e-06,4.455544206682884,Stim8hr,1
AHR,U2AF2,-0.1481311057532369,0.0322983118359386,0.0031827684463772,-2.9495113864394984,Stim8hr,1
AHR,AHRR,-2.9776287644864428,2.374592994896929e-34,6.654006150467764e-38,-12.869839748868502,Stim8hr,1
AHR,TM7SF3,0.2661040477835411,0.0024097303122154,8.643157480765342e-05,3.9258289135116216,Stim8hr,1
AHR,HIPK2,-0.6450048134144544,0.0014343052372065,4.340695842097176e-05,-4.088554493759392,Stim8hr,1
AHR,TMEM161A,-0.3107122886447925,0.0039640163831096,0.0001695796285694,-3.760491807873117,Stim8hr,1
AHR,DDX20,0.2029810905281325,0.0084475827142801,0.0004797431618048,3.491819033119796,Stim8hr,1
AHR,FAR2,1.157615254007248,0.0400430172469862,0.0044031517586893,2.847735394792669,Stim8hr,1
AHR,CHI3L2,0.942097802464914,0.0218197490450898,0.0018322393416342,3.116158223585938,Stim8hr,1
AHR,NTHL1,-0.4415201160820514,5.303133399548444e-05,6.984324764957319e-07,-4.9617990110491546,Stim8hr,1
AHR,MAP2K4,-0.2103178758626507,0.0037304306186259,0.0001563063219252,-3.780830097219349,Stim8hr,1
AHR,PACC1,-0.3902193351265958,5.199445876966574e-05,6.60493778505001e-07,-4.972633732133941,Stim8hr,1
AHR,TBC1D1,-0.4441243244463055,0.0254737396606031,0.002284376807465,-3.050530232566318,Stim8hr,1
AHR,CD84,0.8679060766672543,0.0110142328895528,0.0007006064447772,3.3893417116388087,Stim8hr,1
AHR,IDI1,0.3311178657732162,0.0197243403552376,0.001598690477533,3.156145576567026,Stim8hr,1
AHR,ROCK1,0.1319595639892766,0.01682043612646,0.0012757513669611,3.221379410518478,Stim8hr,1
AHR,IFI35,-0.3570175635673604,0.0198867927178046,0.0016197723939777,-3.152322549561839,Stim8hr,1
AHR,DNAJA2,-0.1606977349449852,0.0485551856234169,0.0057542147858409,-2.7614680415595294,Stim8hr,1
AHR,TGFBR3,0.5880400796971147,0.0012689789145484,3.7411907232281777e-05,4.12290804696502,Stim8hr,1
AHR,GNB5,-0.5479808268768122,0.0240212389028697,0.0021023632404249,-3.075377425479245,Stim8hr,1
AHR,RAB27A,0.3432875346956513,0.0086279446665972,0.0004996567992985,3.4809403249453927,Stim8hr,1
AHR,HDHD5,-0.2382073593537638,0.0458243865788332,0.0052561504501034,-2.790901258150702,Stim8hr,1
AHR,SMG6,-0.6670217004493698,1.152187324023487e-09,3.336242018001877e-12,-6.962779329923094,Stim8hr,1
AHR,POLB,-0.3633312326451939,0.0138400374880386,0.0009850652499425,-3.2947578487019493,Stim8hr,1
AHR,AP3M2,-0.3151763766878063,0.0012095300271947,3.5248773443374714e-05,-4.136601331607478,Stim8hr,1
AHR,MGAT4A,-0.4474186409454138,0.0256485395263807,0.002316956753824,-3.0462751834316477,Stim8hr,1
AHR,BUD23,-0.1492863180659897,0.0108834454449786,0.0006800882685121,-3.397482945848054,Stim8hr,1
AHR,ACTN1,0.9673721571155712,0.0064397709650707,0.0003276394659469,3.592405515723786,Stim8hr,1
AHR,ACADVL,0.4461224159756307,0.0006519215962316,1.5588635217195e-05,4.320202122267408,Stim8hr,1
AHR,SMARCE1,-0.1425036559473875,0.0136189187248059,0.0009553342015999,-3.303360698664561,Stim8hr,1
AHR,ACTR6,0.1795136610146552,0.027046033787829,0.0024862569526029,3.025009040835028,Stim8hr,1
AHR,SLC25A3,0.1050597935983746,0.0142538620016039,0.0010225075674604,3.284259415339416,Stim8hr,1
AHR,RAB7A,-0.1916054980997618,0.0108562660371557,0.0006773758371772,-3.398576227089822,Stim8hr,1
AHR,EXOSC7,-0.1381042809839343,0.0242703177824145,0.0021344127656321,-3.0708626984381584,Stim8hr,1
AHR,BAZ2A,0.1614646068225027,0.0400430172469862,0.0044060035790164,2.847529316973827,Stim8hr,1
AHR,MLH1,0.1709954815670902,0.0307208073942785,0.0029584487599011,2.9720226311435667,Stim8hr,1
AHR,TRAF4,-0.4307084892135826,0.0098909950678383,0.0005924665617448,-3.4350399124786946,Stim8hr,1
AHR,ARHGEF1,0.1623454328383986,0.022163018137128,0.0018672746459638,3.110568683538713,Stim8hr,1
AHR,TOP2B,0.198220190521883,0.0232736061360659,0.0020064952796178,3.089269216417387,Stim8hr,1
AHR,APBB1IP,0.2357521033320144,0.0230428235964153,0.0019715324504312,3.0944874957624124,Stim8hr,1
AHR,GPR137B,0.6203406271465846,0.0031298080404119,0.0001241278599446,3.837827038953383,Stim8hr,1
AHR,PIAS2,-0.3680964860043849,0.0120222580399214,0.0008012856651727,-3.352350285511416,Stim8hr,1
AHR,N4BP2,0.2561677997574504,0.0082279936735869,0.000461124248473,3.5023783807204723,Stim8hr,1
AHR,TIGAR,0.4718155254067622,2.279447559256493e-06,1.5542655690801788e-08,5.655463170496899,Stim8hr,1
AHR,PPP2R5C,-0.1767447294534494,0.0423412720037416,0.0047419377108617,-2.824060877743495,Stim8hr,1
AHR,MLLT10,-0.2189744187598798,0.0431370853864022,0.0048552389212231,-2.816484476783057,Stim8hr,1
AHR,ITM2A,0.6326066692219446,0.0001036966528421,1.5400492996362135e-06,4.805967483405155,Stim8hr,1
AHR,CDC14A,-0.4035668280535824,0.0328169711408054,0.0032890538047902,-2.939346277502118,Stim8hr,1
AHR,RFX3,-0.55582012949413,0.0002010159292909,3.304577204857217e-06,-4.65091986876739,Stim8hr,1
AHR,CPOX,-0.9971309747725752,3.6736761646577703e-19,2.4019926352143084e-22,-9.723164045888216,Stim8hr,1
AHR,CLDND1,-1.228423984215489,9.99875664974258e-46,1.867879067764353e-49,-14.78364157055256,Stim8hr,1
AHR,IGSF9B,-1.543190074242789,5.787248755802523e-13,1.0270663773608065e-15,-8.023580486380322,Stim8hr,1
AHR,IFT25,0.2204097451802407,0.0355889481612328,0.0037164621748793,2.9012761381630083,Stim8hr,1
AHR,FYB1,0.2675993991360539,0.0415447660528484,0.0046294513264569,2.831746650209077,Stim8hr,1
AHR,BZW1,0.1537063877183211,0.0493709042879693,0.005901870848888,2.7531840385203936,Stim8hr,1
AHR,ME2,-0.2021886586633072,0.0018935469607893,6.349866626137888e-05,-3.999417169709132,Stim8hr,1
AHR,TDRD3,-0.2506143165566915,0.0388800297997422,0.0042163565075355,-2.861504400270644,Stim8hr,1
AHR,SLC27A5,-0.4125232471207796,0.0173509593767781,0.0013247487998029,-3.210563750907728,Stim8hr,1
AHR,SSH1,-0.4235731385128451,0.0004821047007275,1.031215920667024e-05,-4.410522285347323,Stim8hr,1
AHR,NCOA1,0.2390058674599699,0.021127434245914,0.0017563437772149,3.128611470027111,Stim8hr,1
AHR,MYNN,-0.1561011900828831,0.036107761539016,0.0038126332024404,-2.893261832000748,Stim8hr,1
AHR,SEH1L,-0.1895472324564005,0.0024233167181623,8.71452397246862e-05,-3.9238493564590766,Stim8hr,1
AHR,DDHD2,-0.2526232461169047,0.0132392347529353,0.0009089143978523,-3.3173016100679726,Stim8hr,1
AHR,POMGNT1,-0.2220687253803705,0.0055322593405823,0.0002681900427575,-3.644233325887644,Stim8hr,1
