axis	index	name
row	318	ANKRD27
row	319	ANKRD28
row	320	ANKRD31
row	321	ANKRD33B
row	322	ANKRD35
row	323	ANKRD37
row	324	ANKRD40
row	325	ANKRD42
row	326	ANKRD44
row	327	ANKRD46
row	328	ANKRD52
row	329	ANKRD54
row	330	ANKRD55
row	331	ANKRD6
row	332	ANKRD9
row	333	ANKS1A
row	334	ANKS6
row	335	ANKZF1
row	336	ANLN
row	337	ANO10
row	338	ANO6
row	339	ANO8
row	340	ANO9
row	341	ANP32A
row	342	ANP32B
row	343	ANP32E
row	344	ANPEP
row	345	ANTKMT
row	346	ANTXR2
row	347	ANXA1
row	348	ANXA11
row	349	ANXA2
row	350	ANXA2R
row	351	ANXA3
row	352	ANXA4
row	353	ANXA5
row	354	ANXA6
row	355	ANXA7
row	356	AOAH
row	357	AP1AR
row	358	AP1G1
row	359	AP1G2
row	360	AP1M1
row	361	AP1S1
row	362	AP1S2
row	363	AP1S3
row	364	AP2A1
row	365	AP2A2
row	366	AP2B1
row	367	AP2M1
row	368	AP2S1
row	369	AP3B1
row	370	AP3D1
row	371	AP3M1
row	372	AP3M2
row	373	AP3S1
row	374	AP3S2
row	375	AP4E1
row	376	AP4M1
row	377	AP4S1
row	378	AP5M1
row	379	AP5S1
row	380	AP5Z1
row	381	APAF1
row	382	APBA1
row	383	APBB1
row	384	APBB1IP
row	385	APBB2
row	386	APBB3
row	387	APC
row	388	APEH
row	389	APEX1
row	390	APEX2
row	391	APH1A
row	392	APH1B
row	393	API5
row	394	APIP
row	395	APLP2
row	396	APMAP
row	397	APOA1
row	398	APOBEC3B
row	399	APOBEC3C
row	400	APOBEC3D
row	401	APOBEC3F
row	402	APOBEC3G
row	403	APOBEC3H
row	404	APOBR
row	405	APOL1
row	406	APOL2
row	407	APOL3
row	408	APOL4
row	409	APOL6
row	410	APOLD1
row	411	APOO
row	412	APOOL
row	413	APP
row	414	APPBP2
row	415	APPL2
row	416	APRT
row	417	APTX
row	418	AQP3
row	419	AQR
row	420	ARAF
row	421	ARAP1
row	422	ARAP2
row	423	ARAP3
row	424	ARCN1
row	425	AREL1
row	426	ARF1
row	427	ARF3
row	428	ARF4
row	429	ARF5
row	430	ARF6
row	431	ARFGAP2
row	432	ARFGAP3
row	433	ARFGEF1
row	434	ARFGEF2
row	435	ARFIP1
row	436	ARFIP2
row	437	ARFRP1
row	438	ARGLU1
row	439	ARHGAP1
row	440	ARHGAP10
row	441	ARHGAP11A
row	442	ARHGAP11B
row	443	ARHGAP12
row	444	ARHGAP15
row	445	ARHGAP17
row	446	ARHGAP18
row	447	ARHGAP19
row	448	ARHGAP21
row	449	ARHGAP23
row	450	ARHGAP25
row	451	ARHGAP26
row	452	ARHGAP27
row	453	ARHGAP30
row	454	ARHGAP31
row	455	ARHGAP32
row	456	ARHGAP35
row	457	ARHGAP45
row	458	ARHGAP5
row	459	ARHGAP9
row	460	ARHGDIA
row	461	ARHGDIB
row	462	ARHGEF1
row	463	ARHGEF10
row	464	ARHGEF12
row	465	ARHGEF18
row	466	ARHGEF19
row	467	ARHGEF2
row	468	ARHGEF39
row	469	ARHGEF6
row	470	ARHGEF7
row	471	ARHGEF9
row	472	ARID1A
row	473	ARID1B
row	474	ARID2
row	475	ARID3A
row	476	ARID3B
row	477	ARID4A
row	478	ARID4B
row	479	ARID5A
row	480	ARID5B
row	481	ARIH2
row	482	ARIH2OS
row	483	ARL1
row	484	ARL10
row	485	ARL13B
row	486	ARL14EP
row	487	ARL15
row	488	ARL16
row	489	ARL2
row	490	ARL2BP
row	491	ARL3
row	492	ARL4A
row	493	ARL4C
row	494	ARL5A
row	495	ARL5B
row	496	ARL6
row	497	ARL6IP1
row	498	ARL6IP4
row	499	ARL6IP5
row	500	ARL6IP6
row	501	ARL8A
row	502	ARL8B
row	503	ARMC1
row	504	ARMC10
row	505	ARMC12
row	506	ARMC2
row	507	ARMC6
row	508	ARMC8
row	509	ARMC9
row	510	ARMCX3
row	511	ARMCX5
row	512	ARMCX6
row	513	ARMH1
row	514	ARMH3
row	515	ARMT1
row	516	ARNT
row	517	ARPC1A
row	518	ARPC1B
row	519	ARPC2
row	520	ARPC3
row	521	ARPC4
